dataset,basin_id,n,ac1,nse_tfm,nse_pers,err_wet,err_dry,gain_lin,gain_gbt,gain_gbt_pers,gain_lin_shuf,gain_gbt_shuf,rho_absres_P,wet_dry
CAMELS-AUS,112002A,1314,0.709291138119827,0.45656276,0.29450297,0.5189470052719116,0.04058779776096344,0.6126983500980141,0.5202375866870561,0.4151498751285534,0.020359949460135307,-0.018653477948583408,0.4865235774895104,12.785788682800248
CAMELS-AUS,112101B,1314,0.7232439368703124,0.68842435,0.64346206,0.31970226764678955,0.042359404265880585,0.5618907251151286,0.5071581651422928,0.39338105473615725,0.02620479183383806,-0.08260801089395597,0.4878173790924561,7.547374029155116
CAMELS-AUS,112102A,1314,0.8165229987762397,0.6307381,0.6070801,0.4620935618877411,0.05055209621787071,0.5455302435803375,0.4001667452868556,0.3253830110536883,0.023977234998291408,0.023914787728164244,0.5297898948468224,9.14093769516893
CAMELS-AUS,113004A,1313,0.786632262107324,0.7118002,0.7072396,0.40348878502845764,0.057396452873945236,0.5977458781957223,0.5498246964502622,0.4403110569938188,0.031627485451641735,-0.1312566640249957,0.5059729015221872,7.029855763292628
CAMELS-AUS,114001A,1314,0.698003946566244,0.5619538,0.5465145,0.7384040951728821,0.05170910805463791,0.48220552435632524,0.37285754961364115,0.25102812279670195,0.020954147974291515,-0.017534211711838887,0.47551940064501796,14.279961943893033
CAMELS-AUS,116006B,1314,0.8719395565710787,0.71432096,0.7821935,0.7607603073120117,0.08756395429372787,0.3882486459361316,0.2852996151646985,0.1408311934834381,0.011910483763403867,-0.008699037705675261,0.39274665279176985,8.688053359948642
CAMELS-AUS,116010A,1314,0.7513153935290401,0.55397403,0.5340587,0.9456753730773926,0.0910252034664154,0.5720615745311077,0.56246120681488,0.3349591989756824,0.027932977384291346,-0.05020204370705006,0.4102931539477907,10.389159672972424
CAMELS-AUS,116011A,1314,0.6036608003240033,0.6378507,0.5397225,0.4861810505390167,0.057879604399204254,0.3121310005170581,0.23975226875791933,0.08474634230135636,0.005589824254863207,-0.13673168237380406,0.4377183879205522,8.399868236585613
CAMELS-AUS,116012A,1313,0.6184725064672658,0.20982605,0.105855644,1.4973578453063965,0.14035065472126007,0.28415649079700567,0.24880395468617922,0.15235170041942325,-0.014007876193890878,-0.0533467244425041,0.2937663617512153,10.668691558868655
CAMELS-AUS,116013A,1314,0.6926401428441893,0.6133816,0.56952024,0.7272477149963379,0.06786889582872391,0.35624835634448493,0.3498057836200352,0.3113832415932597,0.02286210250506049,-0.09686637692712208,0.38669610253028797,10.715478808313653
CAMELS-AUS,116014A,1314,0.7344369811643705,0.6155849,0.6495007,1.266676664352417,0.10636372119188309,0.3664147644381447,0.34362031486031763,0.17728006309544797,-0.0005470166748799965,-0.03978375883517238,0.32722891878760857,11.908916406443673
CAMELS-AUS,116015A,1313,0.7091180495480318,0.62624216,0.5937953,0.6223469376564026,0.12731942534446716,0.3066671290284515,0.34186930023611994,-0.01017904134426395,0.016028662732032517,-0.07969881669909906,0.3579910687469368,4.8880752954438895
CAMELS-AUS,117002A,1314,0.7068814205593531,0.50048596,0.73161566,2.3255984783172607,0.09984929114580154,0.5114952115854383,-0.11331254741601748,-0.02199291597801234,-0.34069382857774233,-0.7352451881145048,0.31689935678827325,23.2910865127864
CAMELS-AUS,117003A,1314,0.8171861784341264,0.64707077,0.67637396,1.8031190633773804,0.09567569196224213,-0.116158452198583,-0.8361173764658731,-0.018304126242964402,-0.6077453800360557,-1.4562611031724302,0.1992734339863526,18.846156493845598
CAMELS-AUS,118106A,1314,0.8645172396945713,0.64818525,0.7826632,2.1324501037597656,0.06406889110803604,-6.445501925296157,-4.18349859032857,-1.071504589933987,-0.31142184801560036,-9.10388509574907,0.25600400063604867,33.283705506373224
CAMELS-AUS,119003A,1314,0.884171370805899,0.63607705,0.8137378,2.189734935760498,0.07455538213253021,-9.778354810457845,-11.86495998777133,-3.697319743977604,-0.9982749070404591,-7.770421077165789,0.21073763568589532,29.370581614993384
CAMELS-AUS,120102A,1231,0.7798813808642922,0.4111184,0.61059284,2.529097080230713,0.22464215755462646,-0.9299288080365595,-2.6772304035788372,-0.06882507492382284,-0.9617339330069385,-1.6756357368678971,0.1200415852540406,11.258336848975953
CAMELS-AUS,120301B,1314,0.9361586025944045,0.77577376,0.8713219,0.7355501055717468,0.32692450284957886,-0.050230405651686905,-0.11536682597250181,-0.012411919227084622,-0.001290314831063899,-0.10743751786796762,0.21945144957650056,2.2499081566553016
CAMELS-AUS,120304A,1314,0.5503028939432255,0.3696103,0.44391274,3.146605968475342,0.6872358918190002,-1.1273525470259518,-0.8631990972252763,-0.5383549786870301,0.01228247253162884,-0.2578011581441708,0.2086962183922598,4.578640327045193
CAMELS-AUS,121001A,1312,0.6489666573151389,0.18231225,-0.3059678,3.5526154041290283,0.12578184902668,-0.6028218071279559,0.5473199935780408,-0.14017024620578256,-0.004209805796650423,-1.6859697498507318,0.2128086469132281,28.244261247705712
CAMELS-AUS,121002A,1243,0.6332401440170705,0.34494352,0.44431734,5.358084678649902,0.08344820886850357,0.5733261854958394,0.4131909260096561,0.19801293005660014,-0.024725158058946706,-0.3131139311848927,0.1474482305319248,64.20850430826013
CAMELS-AUS,121003A,1314,0.5216422492247652,0.22984332,-0.039604068,3.3535537719726562,0.12904536724090576,-0.5457527969604266,-0.02381613333658006,-0.2280055382659918,-0.04287456011716073,-0.15204976222211775,0.2812965045210753,25.987401513702864
CAMELS-AUS,122004A,1314,0.6134319370047323,0.22046041,-0.086330414,2.3863961696624756,0.10623644292354584,-0.043916858099447786,0.10366164153489099,-0.18493573567665056,-0.23345199252881854,-0.4142995818651194,0.2994602803816088,22.46306544148763
CAMELS-AUS,124002A,1238,0.6874137391087416,0.4088462,0.48772418,1.4174283742904663,0.09243860840797424,-0.25686784554152964,0.35801426971111916,0.2868868361188226,-0.4273925584681806,-1.8059560266784325,0.3113693074335197,15.333726877785748
CAMELS-AUS,125005A,1314,0.5516348827619189,0.35281026,0.31301832,1.4887280464172363,0.1274057775735855,-9.280793536494873,-4.5650931327269015,-8.373519915656491,-1.8211310913696894,-8.70540870030956,0.19582902765235785,11.68493356243122
CAMELS-AUS,126003A,1314,0.46821308457664446,0.04670608,-0.5198082,3.3691461086273193,0.11951477825641632,0.11597785995472465,0.030269945807351983,0.17391653052437528,-0.017356843110851283,-0.2626307344045793,0.19045974784637223,28.190205075717838
CAMELS-AUS,129001A,1314,0.6244913765980664,0.32409072,0.30370057,1.66457200050354,0.14356055855751038,0.5406020512745776,0.6609194273551457,0.5835296146377209,0.005750044507330965,-0.09495881471779222,0.19474313966535475,11.594911702971066
CAMELS-AUS,130004A,1314,0.40407836257870205,0.20589417,0.03362918,2.823047637939453,0.14450901746749878,-0.2313086257729804,-0.031173114980075578,-0.07514756869133277,0.008905458318437254,-0.04179453630813179,0.21197231635698188,19.53544275238311
CAMELS-AUS,130302A,1314,0.8820988733847154,0.6904973,0.76024616,1.4574272632598877,0.36670011281967163,0.19585869609668927,0.26640478074729756,0.1487492634165284,-0.00182583514911272,-0.002748590895483183,0.10996322641087884,3.9744390915325183
CAMELS-AUS,130324A,1314,0.7684044509821633,0.46413153,0.51336884,1.1848422288894653,0.3859134912490845,0.05982306159120765,0.050849020928843025,0.007928946708494311,0.0020206331550041146,-0.00017701495148259028,0.1540728806405128,3.0702275399973495
CAMELS-AUS,130403A,1314,0.5914729668570516,0.28604585,0.15224749,2.3626317977905273,0.1729072481393814,-28.576956426944335,-18.678404077529503,-23.946690417109963,-2.347429837088938,-12.381106969326314,0.09963910180909386,13.664157073889683
CAMELS-AUS,130410A,1314,0.3142290764957579,0.0035238862,-0.42451942,4.443819999694824,0.7627755999565125,0.05671404409227909,0.06434150211636536,0.055132805230167725,0.0027769223511330265,0.003980782693585705,0.1760278797765879,5.825854943378074
CAMELS-AUS,130413A,1314,0.4666558395481126,0.38660628,0.27721506,2.6122586727142334,0.26976266503334045,-8.072402096192574,-6.058065122285609,-5.878651558496528,-2.549854613806179,-9.216314734473832,0.12691111162588253,9.683544134587267
CAMELS-AUS,132001A,1314,0.5612734015256755,0.15325236,-0.25007045,3.1284115314483643,0.2723211646080017,0.1788167099368142,0.09955681831850716,0.08514209845325182,0.009241633619665457,-0.025331488811325187,0.14287163904975764,11.487948562322067
CAMELS-AUS,135002A,1314,0.533345484084394,0.5636544,0.50993586,1.9190808534622192,0.5025278925895691,0.020834438059916804,-0.008046704218854561,0.008285422567332335,0.00041404188906568606,-0.01822004572195035,0.040752307202293475,3.8188543994504105
CAMELS-AUS,135004A,1314,0.486094299987178,0.26416546,-0.05754721,2.2020344734191895,0.27568694949150085,0.053016158473906394,0.012940825024171154,0.01601205026868524,0.0021258285030135715,0.001174337229445488,0.1353172668636036,7.987445461168178
CAMELS-AUS,136006A,1314,0.3656630807156516,0.38220835,0.2799307,2.6107373237609863,0.3642086088657379,0.06390799821577875,0.04804609831280271,0.08845540700162591,-0.0006562269067216242,-0.020471219953701825,0.14972193670186937,7.1682471534422465
CAMELS-AUS,136202D,1314,0.5613556783445841,0.20491654,0.19560891,2.9706671237945557,0.065045565366745,0.06971372944937548,0.020236086975915946,0.003434163771374621,0.0005649462599904842,0.0007494952257204313,0.16571527792250584,45.670555817988635
CAMELS-AUS,136203A,1314,0.5767828991412629,0.25578457,0.17618924,3.4458463191986084,0.31747904419898987,0.0015246550748420074,0.004093581136836777,0.0011887925768643282,0.0014158876790664188,0.0012657431674756303,0.017255667207180067,10.853775649641987
CAMELS-AUS,136208A,1314,0.6226948513736885,0.33293533,0.26415437,2.860736131668091,0.11552327126264572,0.11663485210951752,0.006868714631195094,-0.005018491442031481,0.0003314261548666986,0.0005792075445251177,0.14276591364299804,24.763288819653653
CAMELS-AUS,136304A,1314,0.7576409770744448,0.53812885,0.5208838,2.174306869506836,0.27012041211128235,0.1176068744152945,0.06373904499095018,0.031025851812805705,0.002259142860617791,0.0019805419514771216,0.1308974515664811,8.049398608984351
CAMELS-AUS,137101A,1314,0.557519454055778,0.18492842,0.024738729,2.976736068725586,0.12674792110919952,0.1259339635941078,0.00706625298514163,0.002805207972069068,0.0004701685129427924,-0.0005024593996123539,0.171166192449739,23.485482386421015
CAMELS-AUS,137201A,1314,0.2759965088727353,0.041818857,-0.6470283,3.265394687652588,0.1281275451183319,0.1175637334959645,0.017255842681242695,0.010889438620258485,0.0008665186520588897,-0.000508565219800472,0.1866750768918273,25.48550106565173
CAMELS-AUS,138004B,1312,0.6470519304894945,0.23312044,0.17518109,2.804131507873535,0.15427495539188385,-119.58214255768004,-132.85871829544683,-372.9315672110848,-23.27373622149531,-207.7167077533351,0.19298872638174577,18.176193930833286
CAMELS-AUS,138009A,1314,0.6281164826515453,0.34940338,0.26800627,2.0876498222351074,0.05567022040486336,0.1559559703876584,0.03823700983043543,0.01186185258925787,0.0014830750346012112,0.0014329308230847104,0.11625534724884443,37.50029741309826
CAMELS-AUS,138010A,1314,0.5375791761547423,0.16477871,0.123603344,3.531507968902588,0.11351139098405838,-173.96622837800487,-170.9060155330831,-288.6064482215025,-95.2765916016782,-165.387435898098,0.22245762774014607,31.11148527286178
CAMELS-AUS,138110A,1314,0.5903318165016069,0.24106234,0.1858381,2.109938383102417,0.04723292216658592,0.13144400657985167,0.029507144718764367,0.017262780413139445,0.0009063676297967893,0.00041924541678406424,0.2596275013590564,44.670926259037486
CAMELS-AUS,138113A,1314,0.5209912123375906,0.09697294,-0.023186922,3.1179990768432617,0.1296931505203247,-7.395841067255475,-2.295252324270013,-5.28922708044581,-9.14120683889072,-15.800959025752839,0.16321481290084883,24.041355031734142
CAMELS-AUS,138903A,1314,0.8777394474427825,0.45691162,0.7554946,1.4484716653823853,0.1757401078939438,0.4117478185796152,0.1860239648575045,0.19617734105108908,0.0023090214127088338,-0.0006938681670087821,0.11600995223538314,8.242123455714012
CAMELS-AUS,140002A,1314,0.7296887009104958,0.37745237,0.51299834,0.6608937978744507,0.052241213619709015,0.8019374366434452,0.28340278645728945,0.15717769513996516,0.002754169347902957,-0.0421298667298835,0.35655194536332696,12.650812492325324
CAMELS-AUS,141008A,1314,0.7549337237288773,0.6305827,0.6674409,0.8975352644920349,0.1283164918422699,0.544876473401174,0.5304680686952108,0.4735620226287338,-0.012807165660476239,-0.21527217353925798,0.32649490586963814,6.994699212906394
CAMELS-AUS,143007A,1314,0.21628210535292539,0.03585708,0.00784421,3.022364854812622,0.11311901360750198,0.13393249657176642,0.02759444997549454,0.01506829039534674,0.0004935034443414033,-0.0029914989058974495,0.20554435925941944,26.718451287946703
CAMELS-AUS,143009A,1314,0.7431873914620468,0.4046691,0.52239,2.600815773010254,0.0862695574760437,0.2361843607930315,0.04133363590015382,0.014718616336611423,0.0007893792745224948,0.00032747217441286836,0.12698544141987303,30.14754971627712
CAMELS-AUS,143107A,1314,0.7625034354029057,0.24432647,0.643262,3.3805768489837646,0.08333826065063477,0.04051177954205576,0.016296112628523818,0.01996959509417351,0.000446079487176787,0.0005961077322226283,0.21740891300129137,40.56452369645197
CAMELS-AUS,143110A,1314,0.4836044231059945,0.2443496,0.4549945,3.6065673828125,0.07146882265806198,0.09776251617103537,0.0898105053581747,0.02071359359554248,0.0016594573909921584,-0.0009399185933622878,0.16289159650189503,50.4635063049505
CAMELS-AUS,143209B,1313,0.6310774398450338,0.26481485,0.29649633,3.1012208461761475,0.05388709902763367,0.1421557486175138,0.03239565737580741,-0.01080994261585011,0.0044123170421414,0.005146180100285669,0.17227738258729958,57.55033954575696
CAMELS-AUS,143303A,1314,0.6746112454841029,0.32577068,0.4154526,1.6072590351104736,0.061492353677749634,0.5203118785046728,0.1447916471316647,0.1165362952268636,0.005930379939915742,0.0035140233691797196,0.2991558481768223,26.137542946124757
CAMELS-AUS,145010A,1314,0.22437903862094596,0.21886927,0.171704,1.44970703125,0.06198272854089737,0.3956638578206815,0.14036623058211606,0.07076291279721292,0.003581518124602723,-0.0038718294101625084,0.36981059416651246,23.388886958944635
CAMELS-AUS,145011A,1314,0.323747458250225,0.22564614,0.043285787,2.5806703567504883,0.13383392989635468,0.34697369974029924,0.22071317027937098,0.11313053159446917,0.002589449260220311,-0.0037290144046393525,0.2670181020616364,19.282631532594483
CAMELS-AUS,145018A,1314,0.39847865771461854,0.3409925,0.26597458,1.6983702182769775,0.08708683401346207,0.24358173168175146,0.11161914716680543,0.06811243538881617,0.0039367481988306086,0.00679025773159303,0.3117962808535241,19.502031937622625
CAMELS-AUS,145101D,1314,0.2657552880385608,0.2608583,0.3434047,1.8889020681381226,0.09922274202108383,0.4280967132478384,0.10652814970558055,-0.02291958556130802,-0.002865591407256174,-0.002967077909685978,0.3314528763166345,19.03698718320796
CAMELS-AUS,145102B,1302,0.3649026409193694,0.24437475,0.33973324,2.0438358783721924,0.14967411756515503,0.5528697873251789,0.06103804975892835,-0.11166291228256453,0.0025413611662952196,-0.01184770479570596,0.332908311332113,13.655239206487954
CAMELS-AUS,145107A,1314,0.3598421479670888,0.3466624,0.49005616,1.517028570175171,0.11409217119216919,0.5277595731514665,0.24282851147225393,0.17566668030838795,0.0020477802996533567,1.3601174010391404e-05,0.3322948191789677,13.29651766920966
CAMELS-AUS,146010A,1314,0.3161279700436555,0.34550565,0.5213627,1.7885397672653198,0.14771264791488647,0.5530780897610734,0.2610101970016053,0.1384930696946175,0.006331492803576477,-0.0035715535602878212,0.34073575790194865,12.108237124663113
CAMELS-AUS,146012A,1314,0.4697299743937074,0.23577493,0.31639546,1.5359277725219727,0.10922934114933014,0.5747592461914496,0.22351556720213395,0.0962424942108503,0.0051168539435128,-0.0025543750904399865,0.3776113660725531,14.061494433278396
CAMELS-AUS,146014A,1313,0.388508663056292,0.12308633,-0.2126931,2.0139360427856445,0.11950331181287766,-58.40157090267539,-1.6515190015859202,-4.121300943635497,-2.2696642978709236,-6.1669506295065695,0.3298246165131829,16.852554228280585
CAMELS-AUS,146095A,1314,0.4586512679489568,0.24078542,0.38786072,1.6100119352340698,0.12897582352161407,0.4935319835528533,0.19514747813806954,0.0745254202826583,0.0016061984634231363,-0.006934565302159523,0.3428237702387331,12.483052181979364
CAMELS-AUS,201001,1314,0.3636996980416866,0.29635227,0.35637432,1.5530593395233154,0.08303958922624588,0.7161534414362476,0.2618006311201686,0.16626732934019683,0.0038594893666890062,-0.00960456061612125,0.4121775130506494,18.702637549084216
CAMELS-AUS,203005,1305,0.4588835329610258,0.28720635,0.32077634,1.5345954895019531,0.06744590401649475,0.4967099234093445,0.16600604847173095,0.05511762963230027,0.004868570931254479,-0.00443979461406907,0.41072928668273856,22.75298273304556
CAMELS-AUS,203010,1314,0.31288289006723885,0.11721259,0.090951204,2.0314693450927734,0.09026111662387848,0.6901722598814156,0.0875194450094422,0.04731683360281469,0.00403339844095707,-0.008637155747053038,0.37844332059801045,22.50658335590932
CAMELS-AUS,203030,1309,0.8148277266188442,0.63906646,0.67226064,1.1273231506347656,0.12491726875305176,0.2202156283202492,0.10331882620162103,0.07601804035510928,0.005417426364284661,-0.005639165233978005,0.2412487467024364,9.024558108642003
CAMELS-AUS,204002,1314,0.626676041874647,0.38788807,0.345129,1.36453115940094,0.0700610876083374,0.44399085062139276,0.15948412893016883,0.07040216800445831,0.0004942192717890537,0.0016387761531814204,0.3492237440590569,19.476305692384916
CAMELS-AUS,204007,1314,0.8293436606868428,0.5668065,0.6759114,0.883800208568573,0.16002745926380157,0.4794665852179908,0.29416123239161385,0.20216793812685585,0.002335776652028221,-0.03098805490803236,0.29473358648003384,5.522803477818446
CAMELS-AUS,204014,1314,0.5695781844097443,0.3357402,0.13719463,1.1074804067611694,0.14071331918239594,0.1718802226363193,0.14394169007557633,0.10896464971269626,0.005339029532566819,-0.0026410575909301404,0.2927738958598112,7.8704731946918765
CAMELS-AUS,204017,1314,0.6356385257664597,0.5677898,0.52106506,0.5927073955535889,0.04854151979088783,0.6304787652764408,0.5490985316127701,0.22573828552822506,0.0305770353597401,-0.03609837299341456,0.40033850946855903,12.210318055695721
CAMELS-AUS,204025,1314,0.6752188257224282,0.42892778,0.38663143,1.1139566898345947,0.05252935737371445,0.442669917119066,0.42561963842900796,-0.08709898248550707,0.019154469870386825,-0.030186068218676976,0.35202067286329625,21.2063643175657
CAMELS-AUS,204030,1314,0.626435048625286,0.39364177,0.25841957,1.3648635149002075,0.14321060478687286,0.17711833730257687,0.16238392929695222,0.09414084968201397,0.007602123350717416,-0.0060058209908187,0.29295833484961664,9.530464010897852
CAMELS-AUS,204034,1314,0.7826848010074107,0.58023506,0.6091144,1.3193196058273315,0.11068539321422577,-29.979165472384746,-70.2007586841842,-63.12557460861291,-14.377225060759383,-41.348825540382386,0.22700503658083054,11.919545727897969
CAMELS-AUS,204036,1314,0.7651055121826601,0.57435656,0.53678906,1.0831351280212402,0.08850880712270737,0.3711701242435598,0.2624889786175518,0.13634683414581128,0.00815753102383121,-0.00044928340802030675,0.35810092616524775,12.237597175155653
CAMELS-AUS,204037,1314,0.66511246178422,0.46476847,0.43405426,1.1469594240188599,0.0400414764881134,0.3838917327731808,0.3382779747430026,0.11878989606902568,-0.007022975475426518,-0.03602298480043431,0.3415036307702792,28.64428399285783
CAMELS-AUS,204039,1294,0.4795478284499811,0.24436545,-0.025756717,1.7653199434280396,0.09966694563627243,0.10684000989546216,0.04034102823532437,0.010215235808914369,0.0009266638426306262,-1.7538562691488124e-05,0.2573913849690075,17.712190658179207
CAMELS-AUS,204041,1314,0.9014064471115868,0.6932882,0.8131124,0.998477578163147,0.0996149480342865,0.4805982587579455,0.45966760736802104,0.2489743203775182,0.011743652475997846,0.002149665787550048,0.2703806112130475,10.023370968576732
CAMELS-AUS,204046,1314,0.680646189028281,0.47071034,0.3896286,1.04298996925354,0.11523500829935074,0.33461994142321205,0.17247893925912738,0.10783290629080733,0.00566552615432625,-0.00175230408754401,0.33174668327921497,9.050981855653813
CAMELS-AUS,204051,1287,0.639360342378394,0.39261645,0.32812762,1.254738211631775,0.08746788650751114,0.3225099662963635,0.1289149351000073,0.06536144124886267,0.0016656158349301897,0.0007218190320571471,0.3392113751025154,14.345130101251808
CAMELS-AUS,204056,1314,0.6714206638403405,0.45102745,0.52081776,1.1337658166885376,0.07410073280334473,0.36548857122624456,0.24135247059800902,0.11237946972081247,0.007647005947869601,0.0004604368358289701,0.4044582020104381,15.300332045263689
CAMELS-AUS,204906,1314,0.7294621856405327,0.43984652,0.4886849,1.1176819801330566,0.060795389115810394,0.46829570073172233,0.307832781290475,0.0504096191485055,0.011835647843813746,0.0013482760882650435,0.3463415571310927,18.38432151497478
CAMELS-AUS,206009,1314,0.790727439686689,0.5998329,0.5862376,0.7679030299186707,0.08729230612516403,0.23331253465773927,0.15990684370816188,0.10319917170024528,0.0025482024546171766,-0.001925090311362565,0.3207247210521295,8.796915375538518
CAMELS-AUS,206014,1314,0.4885733902489213,0.20654565,-0.025631785,1.9171301126480103,0.1471894532442093,0.22770298649344245,0.32144319105789443,0.2873541709109467,0.01291093026643797,-0.017730341280698614,0.3275821515778658,13.02491496769952
CAMELS-AUS,206018,1314,0.5900171078129661,0.26455218,0.17193288,1.6302021741867065,0.19449461996555328,0.12848995316016654,0.12860890053530527,0.07513429073775924,0.007070011808658849,-0.009875733702544354,0.18714876854178789,8.381734026758322
CAMELS-AUS,206025,1314,0.5530771937956556,0.24503422,0.09863192,1.782205581665039,0.2253088504076004,0.06680883753263112,0.0756103586993313,0.023966051377744768,0.0012332408731481337,-0.0022849060704395185,0.20805957949954615,7.910055812014917
CAMELS-AUS,207004,1314,0.565081614483303,0.34349942,0.13816297,0.9261230230331421,0.08206695318222046,0.22599717003670206,0.04441681617308757,0.015295570816284743,0.0009167453268553727,-0.001939869750433143,0.3237768903284213,11.284969005450828
CAMELS-AUS,207013,1314,0.557975353586475,0.3063075,0.11628598,1.3501633405685425,0.07036088407039642,0.31962679103882485,0.10222179165131773,-0.006362601416496583,0.0013514295398583398,-0.00658391188783547,0.34227166619603755,19.1891184769324
CAMELS-AUS,207014,1312,0.663004065595183,0.4060452,0.4007898,1.3943768739700317,0.08392027765512466,0.2889215082482657,0.16020819158694954,0.059424744501771154,0.0016611315290657735,-0.009960400767942357,0.27476661837846994,16.61549404901049
CAMELS-AUS,207015,1314,0.5024313831476718,0.35409236,0.08468479,0.7294171452522278,0.06860414147377014,0.11819623684313574,0.05076404751644614,0.014469339078930554,0.0013992030701239777,0.0002882099010150796,0.37379360242819243,10.632261108188498
CAMELS-AUS,208003,1314,0.8091248534368913,0.5605283,0.6272325,0.8592735528945923,0.060589373111724854,0.5557964924722674,0.18632952894725852,0.033224308391307744,0.0035600202295180683,-0.02024050369779551,0.331047812184657,14.18191852406394
CAMELS-AUS,208004,1309,0.8263509178186668,0.5803214,0.6636799,0.729949951171875,0.07408174872398376,0.4452535847200101,0.18102241961237464,0.025170160609005787,-0.0003972092306183672,-0.00029823381877291943,0.3056469668292789,9.853303461984229
CAMELS-AUS,208005,1314,0.7434945129064242,0.5809936,0.53584766,0.7942368984222412,0.07890031486749649,0.3014401326912608,0.1477607163673782,0.07873809947061439,0.004775549109616195,0.0011115008159725548,0.3518620875321136,10.066333699124849
CAMELS-AUS,208007,1314,0.6903629931620696,0.47597754,0.37310517,0.8303008079528809,0.07475149631500244,0.23619294501385113,0.08899670493337375,0.03513146361285391,0.0073039030171965225,-0.012072784118062785,0.35273776419145647,11.107480771408204
CAMELS-AUS,208009,1314,0.6725337778231537,0.4043793,0.32880318,1.1255584955215454,0.09056433290243149,0.14086359770499113,0.12592853422961037,0.10336948123426348,0.004258689329143861,-0.0037922794384845915,0.35229619743378254,12.42827567375949
CAMELS-AUS,208011,1275,0.8227966983688948,0.6089283,0.64009345,0.7374577522277832,0.11118675023317337,0.39336756846499565,0.16658121699363382,0.09623093691567308,0.005518247967911782,0.010398325732333125,0.26999879448568814,6.632604610542501
CAMELS-AUS,208015,1314,0.4930975363210915,0.21060276,-0.030660987,1.801814317703247,0.06939905136823654,0.43386876910085437,0.11811031499125335,0.04111574828636766,0.0025853205068093743,-0.0006419649958966378,0.28348870914296553,25.963097220777357
CAMELS-AUS,208024,1314,0.7718404743649774,0.5396812,0.53133833,0.9520641565322876,0.08729275315999985,0.1270244494318411,0.11801494614565933,0.08581873978873977,0.004445411522202347,-0.010160205782845155,0.36108089080624906,10.9065658037757
CAMELS-AUS,208026,1314,0.7906810926615507,0.62569726,0.5762069,0.6504356861114502,0.07853935658931732,0.24660290928289552,0.0711052452969827,0.042218645513705355,0.0029871516701179823,-0.006351312561002409,0.30235752548142325,8.281652847152563
CAMELS-AUS,209002,1314,0.6585582916411342,0.30694187,0.33837235,1.9156430959701538,0.0946461483836174,0.17785817483835176,0.06520906686334804,-0.01339273965388732,0.0010661724418244978,0.0017188382613801956,0.2229429335782013,20.240053385011688
CAMELS-AUS,209003,1314,0.8346389922282309,0.6134752,0.70478106,1.3022801876068115,0.08128489553928375,0.3702809885429189,0.16438486478705083,0.030673019628616238,0.00358545927101539,-0.0103329115538211,0.28845136516422776,16.021183012746068
CAMELS-AUS,210006,1314,0.5758321660706522,0.19046634,-0.15476,1.0615235567092896,0.19002015888690948,-29.415191882398258,-45.28981332643958,-36.87301600333142,-8.098021916864495,-39.904129889872905,0.1336674469751846,5.586373377053407
CAMELS-AUS,210011,1314,0.4975331882018767,0.27977437,0.024503171,1.305273413658142,0.07588653266429901,0.15728099542441565,0.12355327607288025,0.07668560026524707,0.0019561753746365484,-0.0019891716381035263,0.3388787960066424,17.20033012224066
CAMELS-AUS,210014,1314,0.6145923258421756,0.37614423,0.21972007,1.2616124153137207,0.09010256826877594,0.09329465874068976,0.15613269566844024,0.10114949227523051,0.0023785289493659656,0.0032096779243163676,0.27240679955896846,14.001958429756755
CAMELS-AUS,210016,1314,0.5419956856353614,0.29154176,0.071929574,1.2671042680740356,0.1550837904214859,0.3697938427481615,0.25995411693011683,0.2074245670678716,0.00451233385328309,0.001387555153439357,0.22198661852855683,8.17044943659364
CAMELS-AUS,210017,1286,0.8368954205976263,0.6443589,0.66627663,0.5656909346580505,0.07224350422620773,0.25158885981626955,0.20458209357629842,0.15488868360997188,0.00963793898343146,-0.0006602603129197693,0.3428222255394677,7.830336314899232
CAMELS-AUS,210022,1314,0.5832175179695015,0.3588456,0.17964488,1.1494935750961304,0.0794273167848587,0.24457317815670032,0.20792592357738682,0.11719763754566037,0.005130351310131953,-0.002855303981406543,0.3390340079937441,14.472270015235607
CAMELS-AUS,210031,1314,0.5466260608591559,0.2938981,0.081697464,1.235371708869934,0.1737312525510788,0.17126927303452832,0.15449179461623586,0.13230255524004175,0.010126931694575125,0.008704109071680843,0.08407664437938987,7.110820250989223
CAMELS-AUS,210040,1314,0.5054217836472292,0.17768705,0.007321596,2.6416335105895996,0.09716532379388809,0.11278181858990433,0.08549267232295044,0.05793464691511596,0.0015772312448389947,0.0025663461105059904,0.19054631837740144,27.18699848305105
CAMELS-AUS,210052,1314,0.36202169200567225,0.13811111,-0.28343952,1.9713315963745117,0.12748360633850098,0.0006974182353026714,0.001410217249371848,-1.7850330197966002e-05,0.0008803105920398568,0.0008715769457542377,0.15387180030878533,15.463412535884272
CAMELS-AUS,211008,1014,0.5362023310740858,0.21425086,0.06218928,2.0253050327301025,0.2646384835243225,0.327352858577588,0.34680922960342386,0.1200151391765587,-0.010321124773730483,-0.15684795208547309,0.1962835068765329,7.653100961576361
CAMELS-AUS,211009,1314,0.7476669627818872,0.4412102,0.49321145,1.6751046180725098,0.08210723847150803,0.26582986326464986,0.1802764370682174,-0.0717278423514589,-0.015662840018904944,-0.062147293055852426,0.2590567928064794,20.401424396386034
