dataset,basin_id,n,ac1,nse_tfm,nse_pers,err_wet,err_dry,gain_lin,gain_gbt,gain_gbt_pers,gain_gbt_shuf,wet_dry
CAMELS-US,04127918,1314,0.8413999666306832,0.68816996,0.61852866,0.23837043344974518,0.08944828063249588,0.1810168317220564,0.07896120522148242,0.07828118100213954,-0.01074552827433961,2.6648967622877597
CAMELS-US,04127997,1222,0.8139229478088673,0.64648795,0.62839854,0.15555401146411896,0.0371711328625679,0.5665531297827417,0.46693921578901443,0.44775402385513463,-0.017394235985041417,4.1848068510380285
CAMELS-US,04161580,1314,0.9397531654963797,0.8538987,0.8872095,0.3590596318244934,0.12075335532426834,0.2674168077124117,0.0026933859297489926,0.27136294878639566,-0.11561506458969895,2.973496105845529
CAMELS-US,04185000,1242,0.9570771763167045,0.9085402,0.915638,0.2926659882068634,0.1559237241744995,-0.24364761530764034,-0.12830473640996498,-0.09179947932105947,-0.11567208875227153,1.8769817726988807
CAMELS-US,04196800,1314,0.837114093786786,0.64282984,0.6727981,0.7168862819671631,0.35966747999191284,0.3456621953269785,0.20778874768817168,0.24405785360090548,-0.007810799714812466,1.9931918281388197
CAMELS-US,04197100,1222,0.7731674639795912,0.57193476,0.5564607,0.8868548274040222,0.2643161714076996,0.35077367585753505,0.27763246831008026,0.28381358070405693,-0.05654553362410786,3.35528024138968
CAMELS-US,04197170,857,0.524035048759304,0.20275736,-0.018544912,1.5937060117721558,0.22288469970226288,0.02136836063088632,0.07097915506871944,-0.06528154642331296,-0.158315625258177,7.150360764561603
CAMELS-US,04213000,1276,0.6870823369797738,0.43043655,0.36142802,0.7887428998947144,0.2515975832939148,0.40870057154730866,0.3959796019133336,0.4229218141239002,-0.04274857479444227,3.1349382993608077
CAMELS-US,04213075,1314,0.4487079396531594,0.19230008,-0.054306746,0.9439073801040649,0.18376056849956512,0.25795844684550606,0.17728224117841918,0.1316856198976032,-0.04302417341407927,5.136615476384416
CAMELS-US,04216418,1222,0.6220753992689368,0.36499614,0.272008,0.750023603439331,0.17397528886795044,0.23915654509599804,0.19725854122001352,0.11997783346114343,-0.002105136630706328,4.31109273230527
CAMELS-US,04221000,1222,0.6861000646015276,0.4797418,0.36725163,0.5381760001182556,0.12591135501861572,0.38747169357522393,0.3146481554034082,0.306192203402469,-0.014199846704199715,4.274245162707426
CAMELS-US,04224775,1222,0.6265984280298134,0.44467342,0.2639683,0.5234657526016235,0.1488243043422699,0.28907274808493255,0.14347086710178658,0.10869263955020447,-0.004476894052633851,3.517340497004735
CAMELS-US,04233000,1314,0.6183083711498797,0.3587796,0.23266047,0.7663739323616028,0.16111837327480316,0.22202987674905383,0.12428027264764296,0.054405471496453695,-0.002603716391526678,4.756589312470757
CAMELS-US,04256000,1222,0.8167611887346043,0.693645,0.70293546,0.38284963369369507,0.14160126447677612,0.2478857590702499,0.26130603524190443,0.2374029535942448,0.012218003262283617,2.703716206972755
CAMELS-US,04296000,1271,0.8638199656275071,0.72222,0.7423018,0.40158218145370483,0.13547952473163605,0.3226905407221744,0.3254333469321976,0.2881044680719882,-0.11912439294744437,2.9641540465186673
CAMELS-US,05056000,1228,0.9730779775288033,0.9475864,0.95715106,0.1633153110742569,0.09293173998594284,0.005276059590414328,-0.01810204020899664,-0.006880288707276527,0.005265320320999356,1.757368484642174
CAMELS-US,05057000,1251,0.9844403654922754,0.95539474,0.96326405,0.10955961793661118,0.0710763931274414,-0.0322934352344737,-0.2619772679056802,-0.2981428731108622,-0.15163466444616658,1.5414346890136725
CAMELS-US,05057200,1251,0.9679939731992148,0.90813226,0.93177897,0.36665403842926025,0.1368085891008377,-0.633905266820235,-0.39680933779731786,-0.3503158038698553,-0.264308449442616,2.68005130992916
CAMELS-US,05062500,1235,0.9616197215985117,0.871312,0.9104872,0.19158513844013214,0.11756191402673721,0.028921987161985463,0.03038096952366154,0.03013698104944318,0.001932048336791392,1.6296531068434268
CAMELS-US,05087500,1238,0.9583048198693225,0.8102228,0.8823526,0.3685510754585266,0.30253487825393677,0.07676902441982625,0.05397433074071856,0.01608062991844772,-0.01263974150059255,1.218210203020553
CAMELS-US,05120500,1314,0.9889149344395943,0.97030556,0.9851466,0.17983698844909668,0.08735376596450806,0.031416374531115454,0.05369693393385533,0.04576200939694286,-0.002534137364051281,2.058720496631647
CAMELS-US,05123400,1314,0.9887649245283177,0.98902726,0.99115837,0.1326335370540619,0.07269860804080963,-0.4975179676544381,-1.0467933780107859,-0.6469684057867777,-0.19797934188992472,1.8244302143943054
CAMELS-US,05129115,1255,0.9930313456241575,0.98412836,0.98952067,0.10220884531736374,0.06313630938529968,0.06323857338363426,0.028028828149717966,0.18580556158947392,-0.017518016998671282,1.6188599921737188
CAMELS-US,05131500,1314,0.9724273631884895,0.8939676,0.94388735,0.23631981015205383,0.14220663905143738,0.06018765043837493,0.03551194170387051,0.0035532886552515075,-0.02262327295087463,1.6618057478074206
CAMELS-US,05291000,1314,0.8717609931099519,0.5252867,0.53765583,0.8719532489776611,0.17808151245117188,0.36313455908418135,0.27214035900801026,0.1652530404765643,-0.011470742676519263,4.896371537818906
CAMELS-US,05362000,1271,0.9128631763316031,0.86181104,0.8628598,0.38710716366767883,0.1613045483827591,0.24413724623908806,0.23833570402587967,0.2807116847044848,-0.016813584664758796,2.3998527477917944
CAMELS-US,05393500,1250,0.8648479703814322,0.8235785,0.8239206,0.49397116899490356,0.1728367805480957,0.23871094529886594,0.180883806045127,0.2578863794175399,-0.015173384554928449,2.8580211192804823
CAMELS-US,05399500,1232,0.7617971942534163,0.6028149,0.58627313,1.0123615264892578,0.23950989544391632,0.21670513540850422,0.18059199099624457,0.19196405938320682,0.010377498327325707,4.2268045944945625
CAMELS-US,05408000,1222,0.6509724204393785,0.49592423,0.38520515,0.31503257155418396,0.06613048911094666,0.44175005580885685,0.37885210732741437,0.3460001905978949,0.003329214366440958,4.763802230853851
CAMELS-US,05412500,1314,0.8654791186634928,0.7251447,0.70566857,0.4429212510585785,0.08693474531173706,0.21083371167930998,0.1692235819116893,0.10369483285632775,0.027103746245745075,5.094870290012567
CAMELS-US,05413500,1222,0.6088959549609532,0.26500177,0.08087045,0.4156801402568817,0.06854958087205887,0.09214221280710588,0.07916945566652256,0.06599444289540446,0.004032192683940505,6.063934089293825
CAMELS-US,05414000,1222,0.6221830073617374,0.36554515,0.25509542,0.364983469247818,0.06836127489805222,0.07011819591944979,0.04597590217657577,0.04477859225881209,0.0034355247493784713,5.339038363344176
CAMELS-US,05444000,1314,0.6432174369928796,0.36561465,0.18322581,0.5001004338264465,0.09066575020551682,0.27660943510234737,0.12891512456750587,0.09978175198058492,-0.038842791625854245,5.515869362938514
CAMELS-US,05454000,1298,0.47756511225489245,0.20732665,-0.03261721,1.8078352212905884,0.12873205542564392,0.11789647956422955,0.08225932606883957,0.056073196793793856,0.0017672187456010402,14.043395914973177
CAMELS-US,05458000,1314,0.7526379075835592,0.5393137,0.39205503,0.6701652407646179,0.13871127367019653,0.07933137551863911,0.10136175112764567,0.05113555819143001,0.013183859233434903,4.83136823008359
CAMELS-US,05466500,1285,0.9152083426156281,0.75461686,0.81423616,0.5640702247619629,0.17216543853282928,0.15944002181716244,0.13754143077347836,0.0784521826175325,-0.004049053654284318,3.2763267097559967
CAMELS-US,05487980,1242,0.6670915944652986,0.3015318,0.25323778,2.056918144226074,0.19505323469638824,0.5478317909547921,0.2962510467672801,0.37838862861231115,-0.013262883120799485,10.545419292470527
CAMELS-US,05488200,1276,0.6521199862682807,0.2499187,0.098775566,2.3110716342926025,0.18110255897045135,0.5869822268560001,0.26896382419165243,0.26947321128946145,-0.06116126039744563,12.76112081149376
CAMELS-US,05489000,1276,0.5875190395963777,0.20334345,0.027512074,2.448009729385376,0.17529761791229248,0.5575819393747568,0.21233757665702913,0.20711048782276786,-0.010815835050769884,13.964877324289716
CAMELS-US,05495000,1314,0.7701695016959476,0.4656729,0.5249992,1.7450976371765137,0.2571795880794525,0.1433905665093157,0.052534647821103286,0.2589240587036612,-0.16022229140229594,6.785521550168231
CAMELS-US,05495500,1283,0.610382088518662,0.28898817,0.22951275,2.3218283653259277,0.18884848058223724,0.5672048752586083,0.07038158427769314,0.20155192005058276,-0.019776000307184516,12.294662674370041
CAMELS-US,05501000,1314,0.5432464600604545,0.2944144,0.14157027,1.9359396696090698,0.17934054136276245,0.23192146464149954,0.18611624296870444,0.13534337269275043,0.002204160125010346,10.794768739395813
CAMELS-US,05503800,1314,0.5033669791499688,0.2025981,-0.030584812,2.5446064472198486,0.20639312267303467,0.1463926002397392,0.12154524589627103,0.06711910403582255,-0.00325264469944897,12.32893041330152
CAMELS-US,05507600,1314,0.3754682999009857,0.13231021,-0.20083797,2.899669885635376,0.23931163549423218,0.20490184249210663,0.15032721941200988,0.12776471285990565,0.001824570671042025,12.116710830407003
CAMELS-US,05508805,1314,0.41247992530955513,0.21233511,0.0307737,2.3220431804656982,0.20810365676879883,0.18140458268546467,0.22639901441242583,0.14088858650875602,-0.018325451045699825,11.158108495159535
CAMELS-US,05514500,1314,0.5750076221196119,0.27423167,0.17964554,1.9579962491989136,0.17930595576763153,0.2745335611795334,0.25106300356486433,0.19428041514793692,0.007319385266740586,10.919861757053654
CAMELS-US,05525500,1264,0.8705501903857119,0.65434307,0.683226,0.7314772605895996,0.17438282072544098,0.17144873227751023,0.16885606741363246,0.14018474017466664,0.010888547881636845,4.194663542811263
CAMELS-US,05556500,1304,0.6884784871452477,0.3976308,0.30887353,0.994373083114624,0.17766866087913513,0.1523353899957577,0.13744598743038294,0.09404852125469942,-0.002250276355396874,5.596783800780029
CAMELS-US,05584500,1243,0.857771128601032,0.59299934,0.661198,1.0319000482559204,0.26018640398979187,0.4466167653390155,0.13908666667303982,0.13789334979284928,0.015867478892276465,3.9660029595412905
CAMELS-US,05585000,1314,0.943615128374666,0.8033283,0.8814763,0.5536454319953918,0.22683849930763245,0.15036921620651245,0.054446729458479504,0.11710435170097222,-0.0021546979385462794,2.440703115587766
CAMELS-US,05591550,1314,0.6392691628949094,0.39977288,0.3116191,1.238952398300171,0.12757666409015656,0.17014466254938043,0.14268151687052688,0.11334688003298687,-0.011600669018647869,9.711434353108821
CAMELS-US,05592050,1232,0.6077792743962538,0.39013886,0.3673076,1.4575040340423584,0.23503684997558594,0.10990681399431612,0.11394320836861538,0.10790021045159948,0.0033096118816082765,6.201172429743481
CAMELS-US,05592575,1314,0.41728436048647816,0.092930734,-0.25128222,2.4426429271698,0.23625344038009644,0.42713648717303576,0.36386494390556745,0.2756045531328314,-0.060229067077473,10.339078758979987
CAMELS-US,05593575,1314,0.5102367324356291,0.15312177,-0.12059927,2.4578769207000732,0.21063150465488434,0.6573446882960498,0.5142926648722768,0.4529554827160076,0.0011977129079941973,11.669084948746187
CAMELS-US,05593900,1314,0.49097572078092516,0.20102906,0.09191644,2.08836030960083,0.30030396580696106,0.24613409896398675,0.14108127875687204,-0.05101924067380548,-0.11121325551877037,6.9541549476015
CAMELS-US,05595730,1314,0.5283868998169508,0.16505927,-0.08775604,2.3927969932556152,0.21677963435649872,0.5968681038228327,0.43131936176768604,0.4368796356562441,0.03932840259610093,11.037923374852685
CAMELS-US,06037500,1270,0.9754845500920061,0.9498719,0.9556646,0.06071372702717781,0.03232748806476593,0.08162570753087361,-0.046180189203951505,-0.05550128475621885,-0.26424691784858156,1.8780836576458393
CAMELS-US,06043500,1235,0.9899368543123773,0.9702659,0.9810474,0.09609372168779373,0.07070107012987137,-0.15672060627889062,-0.4937974622373589,-0.43194723744359687,-0.6900719344285364,1.3591551232715204
CAMELS-US,06154410,1314,0.8754494022566357,0.6300596,0.7459978,1.0193120241165161,0.09144631028175354,0.4905315079487689,0.3997365088398732,0.2703437302706999,-0.0405217864844476,11.146562622110533
CAMELS-US,06188000,1222,0.9780634305168939,0.94762784,0.9638227,0.1398847997188568,0.17545416951179504,-0.00029655031163722256,-0.17637184015547347,-0.2806196236169465,-0.07004902400955992,0.7972725875257866
CAMELS-US,06191500,1222,0.9908745040610264,0.97330904,0.984634,0.07008906453847885,0.0944104865193367,-0.22445684601017368,-0.46930539036982766,-0.3448140034157503,-0.5113661296576812,0.7423864352623959
CAMELS-US,06221400,1248,0.9796774985361844,0.95138127,0.9611139,0.12554265558719635,0.12880317866802216,-0.05313442600729057,-0.2580812702138173,-0.19216195537803404,-0.1854794844109764,0.9746860045338672
CAMELS-US,06224000,1229,0.9774558071433953,0.9572247,0.9679529,0.10561615973711014,0.12197905033826828,-0.09422560615305198,-0.4559933453005065,-0.3971117860619402,-0.21946922503738242,0.8658549106934256
CAMELS-US,06278300,1238,0.9425063465213519,0.86704963,0.9004644,0.3092789649963379,0.22143670916557312,0.07765070408993924,-0.5288057950766623,-0.5316383829834654,-0.07134919157162334,1.396692382946692
CAMELS-US,06280300,1272,0.9821166397135108,0.95072716,0.9656544,0.10016874223947525,0.14588503539562225,0.028997751138232775,-0.11417435758031758,-0.1473806843885539,-0.18415965622270614,0.6866279462306052
CAMELS-US,06289000,1293,0.989499605060223,0.98156,0.98515815,0.07996582239866257,0.07627755403518677,-0.03845278762430082,-0.421694432883734,-0.2061440700400623,-0.11629758465337536,1.0483532594893434
CAMELS-US,06291500,1314,0.976846669988042,0.9523484,0.95253,0.16552522778511047,0.0981866717338562,-0.3834339664892785,-0.6709695293108804,-0.6182241185447865,-0.21732514495577449,1.6858217603483034
CAMELS-US,06311000,1259,0.9718482074197351,0.93387145,0.9650973,0.2231837958097458,0.16372394561767578,-0.11385982485726753,-0.6381630714929425,-0.45622721174622094,-0.05850973216465971,1.3631713734221824
CAMELS-US,06332515,1230,0.7200375482505537,0.4149524,0.35602748,1.4493917226791382,0.307298481464386,0.285738236971504,0.2358538961074934,0.10473954117942719,-0.03967444115316976,4.716559990053559
CAMELS-US,06339100,1231,0.7592640834987497,0.34751588,0.357014,1.1565678119659424,0.41538602113723755,0.09800853359843409,0.0976177790438233,0.0834699193989733,-0.015478496279920373,2.7843204949446987
CAMELS-US,06339500,1222,0.8733177182822371,0.5641054,0.67026746,0.8093034029006958,0.31374284625053406,0.11053368567201305,0.08197681090663467,0.06803731740967633,-0.002708448217689341,2.5795118918964617
CAMELS-US,06344600,1230,0.740919657667259,0.26558572,0.09736341,1.6592485904693604,0.36532139778137207,0.1778933738223636,0.057441964688105585,0.01740871974077196,-0.02188722176328728,4.541887227373262
CAMELS-US,06350000,1271,0.8431935142715593,0.48121965,0.57950485,0.7340173721313477,0.36182576417922974,0.02678680160210012,0.029975207518397995,0.015535419182638677,0.0024731362832277615,2.0286487165898817
CAMELS-US,06352000,1271,0.8928887296633845,0.64856017,0.77130014,0.33093613386154175,0.32772961258888245,0.021007265221241966,0.027155965369586754,0.010040890672054492,0.004414883341884557,1.009784044985528
CAMELS-US,06353000,1258,0.9536740822115681,0.83230084,0.8563259,0.4186500906944275,0.1856827288866043,0.05136241086211846,0.06518203616982132,0.0027863034408150966,0.006132566667797712,2.254652832844219
CAMELS-US,06354000,1257,0.951866067680894,0.763777,0.8321736,0.4258797764778137,0.1980971246957779,0.030887417495321534,0.038935880131101164,-0.03860865881204911,-0.002516471120584951,2.1498533970740192
CAMELS-US,06360500,1235,0.8994741212322598,0.6512561,0.7541815,0.793911337852478,0.317377507686615,0.0460364763244846,0.026350331423465434,0.0017157778887884056,-0.0048150810979836756,2.5014732254952428
CAMELS-US,06404000,1222,0.8104591285317387,0.54902303,0.47714376,0.7476176023483276,0.08410140126943588,-0.19862082776190326,-0.1849243109349028,-0.15792811329543488,-0.1183019932281082,8.889478546893448
CAMELS-US,06406000,1222,0.8254507656883101,0.6206455,0.57740873,0.36949604749679565,0.0630505308508873,-1.3966098765864068,-0.41928300531775364,-1.1550557600265159,-0.2580631213349005,5.860316202105312
CAMELS-US,06408700,1230,0.9913190036632655,0.9844331,0.98621,0.012275471352040768,0.009431764483451843,-0.2554222260730519,-0.41354250530938175,-0.09729998958032215,-0.20215819176782768,1.3015031676817468
CAMELS-US,06409000,1252,0.8858886258320587,0.9308438,0.927705,0.088407002389431,0.04262615740299225,-0.10671523694736962,-0.1597371163561656,-0.175630908127002,-0.10192970784883348,2.074008256330069
CAMELS-US,06431500,1223,0.8268447547527017,0.64124846,0.597842,0.12662383913993835,0.0329127237200737,0.030391385358163214,0.012666437741626901,0.012951597108655344,-0.0005791681358997547,3.8472610233321283
CAMELS-US,06440200,1277,0.6987900358428107,0.42417753,0.33358532,1.479989767074585,0.5182725191116333,0.1476201139126163,0.15804082288894994,0.13861958279988318,-0.0059176642632474685,2.8556207641713733
CAMELS-US,06441500,1292,0.8649008524350326,0.48253673,0.4963392,1.660966157913208,0.20245897769927979,-3.6335213203063343,-1.1218428369767013,-1.4318587829155458,-0.8600186810079873,8.203963967358888
CAMELS-US,06447000,1222,0.7553454029639577,0.48304147,0.457003,1.3415945768356323,0.24424442648887634,0.31665320158571497,0.24594891624525173,0.19262335173664213,-0.021414822357997743,5.492835992704762
CAMELS-US,06447500,1223,0.9356686172785348,0.89043593,0.9001391,0.18334220349788666,0.09495797753334045,-0.02868167674042965,0.006329094615068143,-0.024136929684962283,-0.07361404992903409,1.930771992627095
CAMELS-US,06450500,1250,0.7809687304464444,0.52972186,0.501338,0.39063042402267456,0.07789787650108337,-6.608922551457315,-2.0832333848429783,-2.3089794397904155,-1.8027277380014826,5.0146479155595705
CAMELS-US,06452000,1247,0.8825769702188544,0.61300576,0.6809642,0.558601975440979,0.21946538984775543,-0.36865711485093877,-0.1985756743796243,-0.4469228211159757,-0.07984769479103426,2.545285048492087
CAMELS-US,06453600,1230,0.860802631965114,0.6627646,0.6936627,0.6085458993911743,0.17058065533638,-22.531441235753665,-19.814855403451944,-20.597977494604155,-2.640133453527738,3.5674965498938893
CAMELS-US,06464500,1248,0.9644743098158575,0.8774336,0.9121457,0.25927868485450745,0.07813570648431778,0.11740717371789267,-0.21556848574116372,-0.06452845622763737,-0.13208680782778526,3.3183124146518845
CAMELS-US,06468170,1257,0.9630510400067646,0.912098,0.9611928,0.3245871663093567,0.1425868719816208,-0.01558806020449377,-0.007489498174798825,-0.0523124372673478,-0.015063448235449917,2.2764169085018953
CAMELS-US,06468250,1257,0.9770959414269346,0.94841576,0.97880006,0.18865275382995605,0.12097485363483429,-0.013365352196791358,-0.025153911318384514,-0.026743830473950236,-0.0032147965295736824,1.55943775224072
CAMELS-US,06470800,1258,0.9686467724303804,0.805429,0.8676313,0.7090722918510437,0.15696215629577637,-0.3943849104910211,-0.5787674549304425,-0.4084034407657915,-0.09679988511341286,4.517472928410093
CAMELS-US,06477500,1231,0.8736778875891316,0.6267948,0.774193,0.659908652305603,0.3650825321674347,-80.44607065250506,-104.53112589852581,-54.63341619133002,-15.677721582108543,1.8075601930002905
CAMELS-US,06479215,1228,0.9598571116496936,0.7395643,0.84619606,0.46403199434280396,0.22542037069797516,0.07457831547269311,0.06648956870473766,0.07014904541210332,-0.0003426586431605205,2.058518460004343
CAMELS-US,06479438,1228,0.9253174740353768,0.72674626,0.7453089,0.43753013014793396,0.2043352872133255,0.06179351978728642,0.027227417934957754,-0.0191385745491075,-0.03738616351162949,2.1412362794251667
CAMELS-US,06601000,1257,0.2993919989459564,0.103640914,-0.53194296,0.8500493764877319,0.08369888365268707,0.17704279262344524,0.13618588225668227,0.08288229901943212,0.0034957492090710307,10.15604198516024
CAMELS-US,06614800,1314,0.9751794078947158,0.94112194,0.9502441,0.1448112279176712,0.14508603513240814,-0.28718021691853446,-2.144102356569144,-5.329785970340641,-0.17971096327040637,0.9981059016845685
CAMELS-US,06622700,1222,0.9840895285580876,0.95446366,0.96641654,0.1466636061668396,0.1878107190132141,-0.10694587352271423,-0.4883422836994502,-0.6238055110245877,-0.07369300729790074,0.7809117974598699
CAMELS-US,06623800,1222,0.9915448196437443,0.9762924,0.9845384,0.08662126213312149,0.13373598456382751,-0.027229043667009067,-0.2813537873220533,-0.3799848543321658,-0.06674260722097869,0.6477034764848961
CAMELS-US,06632400,1222,0.9858324666379474,0.96050453,0.9778963,0.12802961468696594,0.17220176756381989,-0.0038186508186812684,-0.7001505158745454,-0.5015755080997493,-0.06600293769441312,0.7434860657833652
CAMELS-US,06746095,1228,0.9913188817290288,0.9752789,0.98308617,0.0943060964345932,0.13294807076454163,0.007246052856811791,-0.07436334909669373,-0.3874841067463337,0.0037564828466730704,0.7093453548612564
CAMELS-US,06775500,1314,0.8758530882006242,0.7311523,0.74360514,0.05447666719555855,0.029375387355685234,0.18266921400738934,0.08545405290915276,-0.033902906800106214,-0.10279675889711304,1.8545003861886191
CAMELS-US,06784000,1284,0.8825859204655122,0.72447467,0.73337984,0.2406981885433197,0.07548195123672485,0.10869903389593638,0.15466860177774844,0.1073412035401029,-0.04097023284300838,3.1888177849092334
CAMELS-US,06803510,1242,0.20495337330695967,0.022777855,-0.6573951,2.374351978302002,0.13158297538757324,0.20546876047532903,0.10339917154545541,0.08061860463807635,0.0028422308694975307,18.04452263910607
CAMELS-US,06803530,1285,0.29950881649617317,0.04453647,-0.5477977,2.272850513458252,0.11588682234287262,0.21383799606489462,0.14051423231170224,0.12479861398763059,0.0063151966338830245,19.61267439652114
CAMELS-US,06814000,1314,0.5236607983322222,0.23027444,0.15728074,2.8449454307556152,0.15873779356479645,0.1043237865759189,0.08610040260033192,0.06113170165233239,0.003107258477260233,17.922294161121208
CAMELS-US,06846500,1314,0.3234849070811548,0.0779348,-0.43032444,3.653561592102051,0.19808100163936615,-1.1454554322159214,-1.486942710076229,-1.5191802217762533,-2.17975318876193,18.444785526447735
CAMELS-US,06847900,1314,0.5029147090204636,0.25054806,-0.02334869,0.8285229802131653,0.12401504069566727,-10.132115610839222,-26.416398000699054,-17.97645522641662,-5.214183401896623,6.680826580111033
CAMELS-US,06853800,1314,0.5458907088171708,0.2442556,0.07664472,1.4840610027313232,0.4050724506378174,-9.267923986920064,-4.8656622330039125,-4.212178916110667,-4.062239553947149,3.663692755196154
CAMELS-US,06876700,1314,0.9268750701826414,0.8694301,0.8793806,0.44505563378334045,0.33245962858200073,-1.1614085458900951,-1.434849350901155,-1.516720098248562,-0.7869960675058889,1.3386757233700273
CAMELS-US,06878000,1314,0.6142627778405517,0.22337592,0.24328882,1.8223971128463745,0.3138417601585388,0.43193144911569714,-0.23997655743961888,-0.0932386156371352,-0.1262246266859428,5.806738758812024
CAMELS-US,06879650,1314,0.41021162525137117,0.1339255,-0.3566817,1.816377878189087,0.21551257371902466,0.0603317040211937,0.025858261379138492,0.005064996758585849,-0.11768695384728733,8.428175891756537
CAMELS-US,06885500,1314,0.6225809746070736,0.27262414,0.2741537,2.355830669403076,0.14916758239269257,0.3052669581229436,0.2363061592771194,0.20538927987265343,-0.005220759332808855,15.793181277157199
CAMELS-US,06888500,1314,0.45112320098126063,0.1434595,-0.36516178,1.556180477142334,0.16539399325847626,0.11901905895175124,0.13699514136769153,0.11512904604490759,-0.010024296155041634,9.408929831631484
CAMELS-US,06889200,1314,0.43645162258604997,0.14050508,-0.43904364,2.3260340690612793,0.22293587028980255,-0.31289874039760646,-0.27254552897338,-0.8833439851465199,-0.2630132661207243,10.433646528203747
CAMELS-US,06889500,1314,0.4096576582504576,0.13405406,-0.37734044,2.0738649368286133,0.2307383269071579,-1.517427257964469,-1.2921413434335034,-2.504270686654363,-0.3658041325170187,8.987951696742057
CAMELS-US,06892000,1314,0.7688509294544118,0.4219913,0.37830836,1.5289710760116577,0.33644863963127136,0.3703000192157684,0.3442322722127529,0.14856683229436496,-0.029240068544088116,4.544441248706856
CAMELS-US,06903400,1222,0.7782575238461061,0.4367528,0.47448307,1.7294459342956543,0.25466853380203247,0.3627999589859653,0.266366281919417,0.17939176084215958,-0.012720827122166156,6.790968277376763
CAMELS-US,06906800,1285,0.538822320078979,0.2710256,0.13079357,2.350555419921875,0.18092986941337585,0.40701345474230577,0.40299609515625034,0.3486621234588928,0.01513202351921239,12.991527753504819
CAMELS-US,06910800,1314,0.3955453729616235,0.2204392,-0.1982553,2.2242608070373535,0.22810320556163788,0.08390162306078464,0.11048002176313487,0.047558742533107545,0.004469763769232582,9.751115954555559
CAMELS-US,06911900,1259,0.3032136781987832,0.09886134,-0.4679773,2.75514817237854,0.23190905153751373,0.12134190472182294,0.15396940346343058,0.0950254367365364,-0.005491594096530106,11.880295978584803
CAMELS-US,06917000,1314,0.6773383577048689,0.4242705,0.36349785,2.2068779468536377,0.1986255794763565,0.25947705325616255,0.34138413479360286,0.23371618840459096,-0.013521144648179773,11.110743906558795
CAMELS-US,06918460,1314,0.710591253923576,0.49319726,0.3748839,0.8058261275291443,0.0819198489189148,0.09708473125379102,0.056287373266690754,0.03353439568377592,0.0014848651461150109,9.836762862279693
CAMELS-US,06919500,1261,0.7662847914066778,0.46444845,0.548401,1.7803682088851929,0.23437181115150452,0.43264424601699736,0.44568142946845746,0.3590578162568039,-0.01427111087530486,7.596341045187866
CAMELS-US,06921070,1314,0.5989713272682771,0.3470648,0.14126801,1.2848355770111084,0.15754230320453644,0.24115095360011307,0.1607488344455923,0.1498469907194091,-0.013170764434006887,8.155495704179291
CAMELS-US,06921200,1314,0.4249099772448828,0.17899972,-0.24379551,2.031491279602051,0.15238355100154877,0.29500436622051496,0.23624902400463954,0.14782273683359404,-0.0060250777198664895,13.331434175473463
CAMELS-US,06934000,1314,0.9007715617541002,0.71769977,0.77006656,0.4602237343788147,0.15103782713413239,0.1788479611112388,0.10470959749955577,-0.008461824205185264,-0.006044830747677699,3.0470759750145446
CAMELS-US,07014500,1314,0.8183922246720984,0.5370755,0.4629528,0.5302828550338745,0.11907391995191574,0.3752980842536193,0.24419611680860387,0.24678684174735255,-0.04095987481248975,4.453392105072316
CAMELS-US,07056000,1244,0.7422220545406658,0.44938236,0.4911216,0.9929550886154175,0.15684886276721954,0.38719805642683813,0.06980611000126435,-0.005387555108189668,-0.11481291978828412,6.330648951462714
CAMELS-US,07057500,1314,0.765598421881745,0.6513289,0.68360436,0.3432740569114685,0.05511222779750824,0.33124009059900195,0.47513138644653496,0.34489588799751214,-0.06537432947984367,6.228636921967955
CAMELS-US,07060710,1236,0.3429122853203724,0.058328032,-0.608511,1.7034902572631836,0.17846670746803284,0.018704677410825044,0.05122284439084501,-0.7220028319511684,-0.18057097431243863,9.545143076998352
CAMELS-US,07066000,1314,0.8195392979500586,0.48620868,0.45887786,0.5085867047309875,0.09749177098274231,0.37744501081553083,0.33824810716631815,0.23312660769459448,0.00725880209994112,5.2167141862774855
CAMELS-US,07067000,1314,0.9009242423085619,0.6368339,0.66604173,0.3024786412715912,0.0831243023276329,0.2229670611212372,0.1821284364604293,0.17191635896055335,0.015547665676807876,3.63887133848507
CAMELS-US,07068000,1314,0.9125704369290473,0.6336945,0.63991416,0.20937660336494446,0.08638837933540344,0.233107390853326,0.19597053532799646,0.13386408820695872,0.006195446385271031,2.4236662960424162
CAMELS-US,07071500,1314,0.8242243900993826,0.694011,0.64859176,0.1787051409482956,0.04895109310746193,0.1967820464742912,0.17948310665206535,0.0952465873806776,-0.012087398562350193,3.650687443403678
CAMELS-US,07083000,1229,0.9884346439352004,0.966019,0.98255235,0.08960697054862976,0.12911570072174072,-0.002706578987289765,-0.2477348794385661,-0.3897791856850277,0.027119770293740353,0.6940052220430043
CAMELS-US,07142300,1314,0.8281106119117023,0.6705383,0.6638707,0.6406601667404175,0.31057149171829224,0.031946024924685124,-0.01578655891739489,-0.004270473108062056,-0.0009619894527170825,2.062842803748183
CAMELS-US,07145700,1314,0.4894007586114374,0.2549765,0.10276115,3.1471800804138184,0.20572133362293243,0.2186482741142075,0.27811681736533256,-0.0611756517931501,-0.051051044918107635,15.29826792870349
