dataset,basin_id,model,NSE,RMSE,tail_RMSE_95,tail_RMSE_99,sigma_obs,mean_obs,sigma_rel_spread,rel_tail95_sigma,rel_tail99_sigma,rel_tail95_mean,rel_tail99_mean
CAMELS-US,02038850,patchtst,-0.0212130531542003,8.20101168274576,31.674008131234302,62.41121188913623,8.115387317095744,,0.0,3.9029570485823086,7.690478525610452,,
CAMELS-US,02046000,patchtst,0.0066890589137105,115.28962105426746,439.7308952560814,723.2327143641181,115.67715585767041,,1.2284927486190178e-16,3.8013633028558194,6.252165425418881,,
CAMELS-US,02051000,patchtst,-0.0124745727418782,74.36794824580956,286.0690215825604,561.8028119552177,73.90838921571539,,0.0,3.8705893149371007,7.601340225606753,,
CAMELS-US,02051500,patchtst,0.0030641217595173,847.6082586048376,3455.422498423752,6319.708141524992,848.9098379723953,,1.3392098034009695e-16,4.070423434692383,7.444498648548464,,
CAMELS-US,02053200,patchtst,-0.0035632476263578,302.0563482423241,1069.293960413509,1782.508129707538,301.51963137554753,,3.7704622151125296e-16,3.546349388712559,5.911748172335073,,
CAMELS-US,02053800,patchtst,-0.0226841547567424,109.59861729083494,359.80490264531164,631.242258055867,108.37629788391973,,1.3112511677067104e-16,3.3199593423157285,5.824541623778119,,
CAMELS-US,02055100,patchtst,-0.0776915013599586,10.186286704757844,30.78514786683437,40.56492840677108,9.812251399127002,,1.8103458290502966e-16,3.1374193968953277,4.134110180909159,,
CAMELS-US,02056900,patchtst,-0.05983550834545,83.89429217737506,259.93966702199776,358.7310299410599,81.49166314066552,,1.7438415375904363e-16,3.1897700575003247,4.4020580279708135,,
CAMELS-US,02059500,patchtst,-0.006792465313322,135.5195168275191,453.4652605854017,774.5491082488044,135.06159252903535,,2.1043517182202592e-16,3.35747011488789,5.734784358345937,,
CAMELS-US,02064000,patchtst,-0.0069251992858132,119.3474728438746,458.3032683635411,901.1368713954886,118.93635440681612,,1.1948285102630986e-16,3.8533488826800313,7.576631013198815,,
CAMELS-US,02065500,patchtst,0.0196624403959256,143.56334737840297,598.7188894164844,1255.2285902632884,144.99591099122983,,1.9601731687539184e-16,4.129212233113928,8.656993026094451,,
CAMELS-US,02069700,patchtst,0.0459436268578593,83.20505969441939,305.8739725106618,560.6925541480016,85.18491963508528,,3.336471942704974e-16,3.590705653312384,6.582063545400917,,
CAMELS-US,02070000,patchtst,-0.0023651848581931,72.34759221108682,264.4733458111431,515.269744364347,72.26218596761458,,1.9665686174468646e-16,3.6599134425530786,7.13055849978401,,
CAMELS-US,02074500,patchtst,0.0058158241630911,108.49480238459876,457.6258735948624,905.8717130767354,108.81167857522,,2.6120090970526176e-16,4.20566872588508,8.32513315609334,,
CAMELS-US,02077200,patchtst,0.0151610521868025,95.12060818481513,405.48380185128326,790.5821317442638,95.84997648873403,,2.965228628276672e-16,4.230400639680312,8.248120246927623,,
CAMELS-US,02081500,patchtst,0.0062016902129544,439.8023045880306,1926.365704501415,3772.81437160819,441.17243958040615,,0.0,4.366468826415264,8.551790712938615,,
CAMELS-US,02082950,patchtst,0.0218847952786618,211.0348636195824,873.3728545318825,1345.736424047358,213.38269848697914,,3.995878245790157e-16,4.092988141609695,6.3066801272525685,,
CAMELS-US,02092500,patchtst,-0.0461178744631927,194.3138443809028,635.6057133478214,877.4201257554157,189.98242757885384,,4.488053415141355e-16,3.3456026509820638,4.618427803756929,,
CAMELS-US,02096846,patchtst,-0.0021608107677617,12.123209393351445,50.155923142579645,84.7870336817016,12.110132601195987,,1.4668351684479647e-16,4.141649376954493,7.001329917174325,,
CAMELS-US,02102908,patchtst,0.0352448514337352,7.150061132381886,27.920140600929063,45.22819954026796,7.27949416962317,,3.6603302331352893e-16,3.8354506440073672,6.213096471593058,,
CAMELS-US,02108000,patchtst,0.0317959778077791,718.5245689814354,2612.9173569555574,4559.173574683476,730.2274955638077,,3.1137375246008387e-16,3.578223735519747,6.243497543410555,,
CAMELS-US,02111180,patchtst,0.0239633014248009,109.22780808608164,429.9262459103278,816.5569910399743,110.5605384079746,,1.285346012223923e-16,3.8886048503479222,7.385609755506373,,
CAMELS-US,02111500,patchtst,0.0996503431124431,148.94740814289446,589.5341302776023,1067.2116855952045,156.9738639574577,,1.810601377443746e-16,3.75561966441353,6.798658443449128,,
CAMELS-US,02112120,patchtst,-0.0386511900000487,218.6346541222184,869.5810014618625,1517.0884261192898,214.52807624108178,,1.324848007235395e-16,4.0534601190598805,7.071747683107083,,
CAMELS-US,02112360,patchtst,-0.0247024745205246,108.88935481881862,414.55660137934143,739.4887431590307,107.56885158631196,,2.6421876789861206e-16,3.8538721504031876,6.874562034025935,,
CAMELS-US,02118500,patchtst,0.0311358279466722,243.9030530986876,996.4090796290878,2067.2556877852667,247.79114846861137,,2.29400522222482e-16,4.021164943893493,8.342734195959924,,
CAMELS-US,02125000,patchtst,-0.0113697004985671,180.85793019092225,768.5072554311158,1633.849744136109,179.83846501155685,,1.5804021363604033e-16,4.273319700441892,9.085096139088565,,
CAMELS-US,02128000,patchtst,-0.0030966135914054,224.43689112868884,897.4356876108988,1789.5409116222172,224.0901989363079,,1.2683155963676115e-16,4.004796692897634,7.985806251753339,,
CAMELS-US,02137727,patchtst,0.0216111790333838,198.6627720852485,739.244493691891,1400.8066811099443,200.84487317937015,,2.830215078980005e-16,3.680673954926835,6.974570268761178,,
CAMELS-US,02140991,patchtst,0.0290783806659021,456.4350492998405,1803.415422148512,2983.020094049246,463.2195713946737,,1.227137676624119e-16,3.893219400723379,6.439754013561841,,
CAMELS-US,02143000,patchtst,0.0300709198390213,159.01432890746165,639.9334423222367,1228.2075965796828,161.46049161490038,,1.7602887954901478e-16,3.9634057590295386,7.606861494693589,,
CAMELS-US,02143040,patchtst,0.0426448225596353,70.16660890012966,296.60766730016707,559.5617643300408,71.71234806223373,,1.981646829200109e-16,4.136075241083498,7.802864910300237,,
CAMELS-US,02149000,patchtst,0.0114709451638227,84.7438931799553,304.0666149699001,507.40509268944055,85.23416139080953,,1.6672721926650299e-16,3.567426604641721,5.953071918698458,,
CAMELS-US,02152100,patchtst,0.0457413780678965,102.79119071366996,411.1936669220846,684.4801933099848,105.22594884925866,,2.7010171674592833e-16,3.907721160216286,6.504861213373673,,
CAMELS-US,02177000,patchtst,-0.0262727928396044,490.8056207164152,1607.3955412695796,2473.6631291183257,484.48252823150995,,1.1732810895844192e-16,3.3177574991961025,5.105783975632422,,
CAMELS-US,02178400,patchtst,0.0103652043390395,109.53461022734643,391.1381920477977,644.4548907600948,110.10673604850535,,1.2906435360087046e-16,3.552354797580136,5.853001495532416,,
CAMELS-US,02193340,patchtst,-0.0019789554083275,62.5431967231136,271.8602416233107,519.9948452529932,62.48140332408484,,2.2744134989241057e-16,4.351058509572818,8.322393825820965,,
CAMELS-US,02198100,patchtst,0.0250571350753532,57.99366151901733,246.8684393250867,446.2265152036184,58.73418500073633,,0.0,4.203147439978809,7.597390092295044,,
CAMELS-US,02202600,patchtst,-0.0016456169113414,206.7656904011324,725.790408836312,888.3571653111925,206.59577153001794,,2.751431863287133e-16,3.5130942103084437,4.299977481301528,,
CAMELS-US,02212600,patchtst,0.0096189022644508,116.49195944278614,486.8710057011443,801.0819300262598,117.0562963342598,,1.2140188234404951e-16,4.159289341522143,6.843561218943169,,
CAMELS-US,02215100,patchtst,0.0522282115386826,263.1572277674659,990.014835041932,1562.59899804846,270.31081007259667,,2.102891069933227e-16,3.6625055238303132,5.780749196189368,,
CAMELS-US,02216180,patchtst,0.031507297503876,92.9117894415758,374.6868988986288,714.7097044024985,94.41101096438813,,3.0104231635783125e-16,3.9686779653271675,7.5701943777732374,,
CAMELS-US,02221525,patchtst,-0.0197878970844469,176.46833426745897,691.0679871073185,1296.24408728319,174.74785742001427,,3.2528821640532236e-16,3.9546578556686147,7.417796741093137,,
CAMELS-US,02231000,patchtst,-0.0030109338012547,1831.5963360653852,7852.848610525886,15865.793621410754,1828.8451396024402,,3.729791066279005e-16,4.29388385078518,8.675307317086293,,
CAMELS-US,02231342,patchtst,-0.0163049024032968,70.19537007173264,262.0850618716568,403.6028295766681,69.63001002987612,,2.040909474105283e-16,3.7639670274240102,5.796391949440973,,
CAMELS-US,02235200,patchtst,-0.0038063441202493,33.29153519614473,115.01561520746256,165.55097676843408,33.228355980795754,,0.0,3.4613694181540473,4.9822199107326846,,
CAMELS-US,02245500,patchtst,0.0138858631713081,431.7910245450733,1869.9462905374685,3802.3778788720792,434.82050708705066,,2.6145693652589397e-16,4.300501609421809,8.744706877660779,,
CAMELS-US,02246000,patchtst,0.0144271401586096,450.879691753916,1883.1536588676756,4126.606908331367,454.16776521581187,,1.2515951860607525e-16,4.146383347952572,9.086084976485466,,
CAMELS-US,02296500,patchtst,0.0201593978745973,409.2173028913604,1491.654004134969,2154.0312338593526,413.40552154621906,,0.0,3.6082101626409964,5.210455887968903,,
CAMELS-US,02297155,patchtst,-0.0167579342436892,62.26190088646491,206.2301454785771,291.27695202972626,61.74667706310417,,1.1507384195491786e-16,3.339939172237771,4.717289510689711,,
CAMELS-US,02297310,patchtst,0.0271001929537783,246.3984747191596,850.8680669570907,1142.507444970794,249.8066276192004,,0.0,3.4061068557962155,4.573567386340152,,
CAMELS-US,02298123,patchtst,-0.0043743825868352,403.2679533679533,1251.19879503664,1979.5666157110616,402.3888124364029,,0.0,3.1094273905400653,4.91953691188651,,
CAMELS-US,02298608,patchtst,0.0193382928599723,242.57554850996132,890.760937665607,1127.131696988084,244.9556231178857,,2.3205598686522878e-16,3.636417594042842,4.601370985656648,,
CAMELS-US,02299950,patchtst,0.0207582055803086,185.9624413096589,744.4971288607202,1268.083521096818,187.92314345662493,,3.0248226916195773e-16,3.961710703464045,6.747883724015653,,
CAMELS-US,02300700,patchtst,-0.0073251709361714,52.29456751928027,203.2886202768808,371.6475525137654,52.10408007454881,,2.727397680732407e-16,3.901587361028582,7.13279175032021,,
CAMELS-US,02310947,patchtst,-0.0331553561796087,163.9857238150826,564.4078267471135,797.8466261783751,161.33300583697775,,0.0,3.498402721867285,4.945340366276791,,
CAMELS-US,02312200,patchtst,-0.0291716609958649,52.60856387034131,199.33152611477627,343.52833251768635,51.85761473197032,,0.0,3.843823653383116,6.624453019932297,,
CAMELS-US,02314500,patchtst,0.1022456157890233,1006.5837276862025,3273.974962384029,4910.772249234215,1062.3586001787226,,0.0,3.081798332345822,4.6225184682536264,,
CAMELS-US,02315500,patchtst,0.0293593813490437,2989.4354712557238,11905.757290131543,20594.13870850754,3034.310029921296,,2.9973690651397236e-16,3.923711543226964,6.787091136182188,,
CAMELS-US,02324400,patchtst,0.0465829416173603,96.80602242674132,351.6102345111093,575.7061991669543,99.14273997145618,,0.0,3.5465051158797922,5.806841724696168,,
CAMELS-US,02327100,patchtst,0.0379959115148356,339.3037487193188,1319.9967224800257,2024.7556478113615,345.93953632847393,,4.929481561786666e-16,3.815686222191939,5.852917736146905,,
CAMELS-US,02342933,patchtst,-0.0323507734211125,533.4128446413121,2215.881742128845,3969.8870261007783,524.9885428095703,,2.1655108340688834e-16,4.2208192397307505,7.56185459754077,,
CAMELS-US,02349900,patchtst,0.0366735880576237,69.9546501839344,289.12632315203297,544.9471237789837,71.27379036583409,,1.9938401819603718e-16,4.0565588229278315,7.645827743717281,,
CAMELS-US,02350900,patchtst,0.0246363595098816,452.65528685812905,1586.1233859680467,2241.5430557468326,458.3363650670293,,1.240211844253182e-16,3.4606099512441792,4.890607044498899,,
CAMELS-US,02361000,patchtst,0.0552662579442242,1170.7874701723483,4668.806736858272,7966.575525498796,1204.5458966391461,,1.8876298203135045e-16,3.8759890759537727,6.613758386232249,,
CAMELS-US,02363000,patchtst,0.0435710681395515,726.6685616235368,2772.210487846925,3697.41943641208,743.0362790962038,,1.5300307793840112e-16,3.730922117583435,4.976095434948959,,
CAMELS-US,02369800,patchtst,0.0409333376164051,151.336064461021,620.1247443533184,1224.2934147113217,154.53186227164565,,1.8392135455174009e-16,4.012924811992654,7.922595358096333,,
CAMELS-US,02371500,patchtst,0.0204576285180503,703.4880500463573,2598.562556619273,4487.577619644389,710.7962226963996,,0.0,3.6558474477560496,6.313451698745388,,
CAMELS-US,02372250,patchtst,0.0350286610840655,619.845773301448,2357.276995151813,3567.718470477764,630.9957541155923,,1.8017052726600394e-16,3.7358048446075327,5.654108521662402,,
CAMELS-US,02374500,patchtst,0.0491226979876611,173.33957284403414,598.6169223698482,769.2495104388705,177.7605894368806,,3.1977514836601074e-16,3.3675457775324587,4.327446892900951,,
CAMELS-US,02381600,patchtst,-0.0112069484793326,27.04496776020438,106.99364162566962,227.62261282306545,26.894683973912286,,3.9629173730912205e-16,3.9782449843788066,8.46347973613887,,
CAMELS-US,02384540,patchtst,0.0127430874838925,20.707792108032656,74.32547090453073,115.0467339398672,20.84100725111814,,1.7046746522339483e-16,3.566308960453104,5.520209870551954,,
CAMELS-US,02395120,patchtst,-0.0427393048061215,45.659030285644185,165.8305617914614,289.84902254547745,44.71351498115959,,1.58910060204279e-16,3.708734637868114,6.4823582459935825,,
CAMELS-US,02408540,patchtst,0.0508449811163691,485.1112048129264,1871.5201846196092,3277.6536858858444,497.9350888853749,,1.141582911701437e-16,3.7585625644679856,6.582491893115737,,
CAMELS-US,02415000,patchtst,0.0051190925588003,454.5885444191324,1851.0532504271796,3171.99259929611,455.75657118242157,,1.247232019350431e-16,4.061495472516786,6.959839528076678,,
CAMELS-US,02422500,patchtst,0.0095788646242662,348.8578660959858,1400.9547038511396,2433.5869228910697,350.54079735780385,,1.6215921025245694e-16,3.996552510894068,6.942378579709397,,
CAMELS-US,02427250,patchtst,0.0437892958276238,491.4549369735759,1943.144542409825,3037.135408242203,502.5819669162312,,2.2620556487368956e-16,3.8663236453402283,6.043064829559282,,
CAMELS-US,02430085,patchtst,-0.0008944797586236,46.30336225755446,193.14280065235064,417.344387866913,46.28266742970072,,1.5352242539593287e-16,4.173112989775653,9.017293320460023,,
CAMELS-US,02430615,patchtst,0.0375110577434155,10.17546542414694,35.165598264760995,66.10847587469488,10.371854329004606,,1.7126704473979328e-16,3.390483239474485,6.373833817721903,,
CAMELS-US,02450250,patchtst,-0.0003588900314597,307.9617029530156,1223.5136739288123,2362.757503535309,307.90645563072525,,1.8461262445559373e-16,3.973653853481339,7.6736211934737195,,
CAMELS-US,02464000,patchtst,-0.0014907816752098,485.1302461145405,1696.2837136448138,2863.385113660464,484.7690382854161,,1.1725876525006218e-16,3.4991585263869465,5.906699660085545,,
CAMELS-US,02464146,patchtst,0.0121141587737555,14.348962216180205,56.72163242344752,99.8050385145255,14.436672733185288,,2.460895072196206e-16,3.9289962079047926,6.913299231692472,,
CAMELS-US,02464360,patchtst,0.0117583037328967,84.47763796956794,298.4687781003432,452.6181133729707,84.9787180771155,,1.6722839596504742e-16,3.5122767776926476,5.326252544339797,,
CAMELS-US,02465493,patchtst,0.0273717551450088,35.62674182928046,130.47275611996082,245.39792806666728,36.124568483970755,,0.0,3.611745734149167,6.7931033743850975,,
CAMELS-US,02469800,patchtst,0.0330914081818145,349.0939849793702,1378.2369505731965,2131.9210353714943,355.01741395901564,,6.40457809963882e-16,3.882167173727159,6.005116795813318,,
CAMELS-US,02472000,patchtst,0.0068575729791934,2043.4228507539988,7862.8091149706515,13347.55951034108,2050.465554077004,,2.2177761044669876e-16,3.834645795115546,6.509526328692386,,
CAMELS-US,02472500,patchtst,0.0024712860724416,785.3903231563511,3263.25125616215,5376.784102093197,786.3625876692626,,1.44573050020828e-16,4.149804819471709,6.837538034495897,,
CAMELS-US,02479155,patchtst,0.0015852059517723,155.08501886221802,607.3508779445324,1107.2690518847146,155.20808604414918,,1.8312003037212511e-16,3.9131394080316824,7.1340938484980105,,
CAMELS-US,02479300,patchtst,-0.0035078881253229,1598.498805840536,6580.917616117347,12727.66609408282,1595.7024830945452,,0.0,4.124150764843693,7.976215008075981,,
CAMELS-US,02479560,patchtst,-0.0087952230775352,1731.2364551114547,6906.468294161616,11823.958454831823,1723.6730049661335,,1.319123028487062e-16,4.006832081411702,6.859745683064833,,
CAMELS-US,02481000,patchtst,0.0042494459894307,399.4278838482924,1604.7169076184482,2416.032062508195,400.27927186631814,,1.420093990772325e-16,4.008993271463674,6.035866037337754,,
CAMELS-US,02481510,patchtst,-0.0117582283047554,2405.940940270014,10475.58962654143,20655.081781003904,2391.9196673834285,,1.901181536685644e-16,4.379574184446127,8.635357642925749,,
CAMELS-US,03010655,patchtst,-0.0586593003711726,178.16933577417453,595.251993147161,1104.9785894474958,173.1629007603457,,3.2826557311764063e-16,3.437526112888227,6.3811508388668425,,
CAMELS-US,03011800,patchtst,-0.1030032793158939,70.3708474240574,206.96866513332088,295.27058319420803,67.0045630056437,,2.120878650309986e-16,3.088874187805511,4.406723511790351,,
CAMELS-US,03015500,patchtst,-0.0319385442674395,711.7319537773044,2251.7093875730743,3398.3827152006093,700.6313194630861,,1.622634252330277e-16,3.2138291923612887,4.850457895323445,,
CAMELS-US,03021350,patchtst,-0.0213491941125496,367.1925179994073,1439.1707766530546,2723.9319123923106,363.3345504578747,,1.5644925259426572e-16,3.961007217286134,7.497035195137946,,
CAMELS-US,03026500,patchtst,-0.0506585283999787,14.089489793240254,43.2664835883757,68.01004335623392,13.745624371696596,,2.584614261768886e-16,3.147655022311322,4.947759484558035,,
CAMELS-US,03028000,patchtst,-0.0705086544284374,125.58580611254708,379.1713447203842,575.6011423370429,121.37953412483442,,2.3415569713073143e-16,3.123849069402592,4.742159759363206,,
CAMELS-US,03049000,patchtst,-0.0228952507263806,270.2591316355618,906.2167858532932,1350.8351058957112,267.217438070866,,2.1272346322597834e-16,3.3913085627778705,5.055190692822487,,
CAMELS-US,03049800,patchtst,-0.0879729124208594,8.538900198578286,29.912046682852957,38.40903896076081,8.186398777141175,,2.1698879907491918e-16,3.65387119503342,4.691811382070723,,
CAMELS-US,03050000,patchtst,-0.025438580050336,429.11164862135166,1382.650307472118,2190.996296995161,423.7556263969383,,1.3414198023547169e-16,3.262848258153789,5.170424085278863,,
CAMELS-US,03066000,patchtst,-0.0418613871422639,222.44498503886672,731.0854910301133,1127.8943144587847,217.93031558886483,,0.0,3.354675502830631,5.1754814900860655,,
CAMELS-US,03069500,patchtst,-0.0256548235035021,1693.4019976807897,4872.124810218195,7268.102172427866,1672.0892484655192,,4.079453455942501e-16,2.9137947120282948,4.34671903972699,,
CAMELS-US,03070500,patchtst,-0.0568198661368577,406.8181551070304,1324.4867499557215,1720.731152065081,395.7307896816273,,1.4364163806040866e-16,3.346938839460269,4.348236722872741,,
CAMELS-US,03076600,patchtst,-0.0096497501629935,108.43185036638678,379.7812134598476,539.1621935500459,107.9124363864504,,2.633775159020751e-16,3.5193461122478498,4.996293398651721,,
CAMELS-US,03078000,patchtst,-0.0219995214710291,136.07373876378549,437.88191685918144,550.2247346698649,134.6012122945825,,2.1115492903735118e-16,3.2531795917324406,4.087814108729321,,
CAMELS-US,03140000,patchtst,-0.0278174911044455,50.45814692259192,191.1706529965536,297.6598766241467,49.770647972805385,,1.4276340869589236e-16,3.8410320295811498,5.980630929032462,,
CAMELS-US,03144000,patchtst,-0.0566236187254134,176.28842689099227,578.9867592904186,821.0154078940462,171.49981078904608,,1.6572443607744984e-16,3.376019813821271,4.787267135261969,,
CAMELS-US,03159540,patchtst,-0.0544638848888312,306.1874926505821,1166.7209562030048,1867.9178703937523,298.1752495839603,,1.906376164357063e-16,3.912869890545624,6.264496711246261,,
CAMELS-US,03161000,patchtst,-0.056558303566367,340.1335771522336,1173.6133051164954,2139.577472202453,330.90457586205457,,3.435638126956851e-16,3.546682006614934,6.4658443197061946,,
CAMELS-US,03164000,patchtst,-0.0512113970517531,1645.7860441215316,5329.943772175002,9470.657460264678,1605.1970203233627,,2.8329690693972037e-16,3.3204296448926245,5.8999969102589285,,
CAMELS-US,03165000,patchtst,-0.0500750280618089,72.92334269232198,274.0436993669037,565.2543532417711,71.1633529992444,,0.0,3.8509104450125258,7.943053965540001,,
CAMELS-US,03170000,patchtst,-0.0365946746836636,245.40214955458944,800.4242742055942,1477.8340668521323,241.03154014417578,,4.716678889974853e-16,3.320827945283888,6.131289149827234,,
CAMELS-US,03173000,patchtst,0.0177268199382122,363.1290674619009,1297.259987580516,2031.58554779447,366.39106249731117,,1.551441197101394e-16,3.5406431006761694,5.544855635798647,,
CAMELS-US,03180500,patchtst,-0.0006752163248868,450.07770653766335,1637.7761422099632,2359.356931613668,449.9258335362237,,2.526790622980822e-16,3.640102479419211,5.243879670278402,,
CAMELS-US,03182500,patchtst,-0.0293881994114408,965.6813857874693,3067.5331391224936,4297.893740096902,951.7968594814495,,2.3888886917226016e-16,3.2228863843842928,4.515557807617107,,
CAMELS-US,03186500,patchtst,-0.0382139367314275,336.7265323378035,1054.5429676327374,1689.4996366067244,330.4714231529489,,1.7200706287544787e-16,3.1910261939492224,5.112392534542358,,
CAMELS-US,03187500,patchtst,-0.0380010868613431,218.4759307418604,647.2365732037438,1050.4478601893472,214.4394546396544,,2.6507910569129225e-16,3.0182718674199425,4.898575506799937,,
CAMELS-US,03213700,patchtst,0.0009033449482432,1133.7955562691209,3686.900620065606,5121.507091945646,1134.3080077296454,,0.0,3.250352280810446,4.515093834342675,,
CAMELS-US,03237280,patchtst,-0.2025762922532084,16.63727523089572,53.47047893796706,106.5737374419061,15.171407805486654,,1.1708582764203604e-16,3.5244243397524233,7.0246439096683115,,
CAMELS-US,03237500,patchtst,-0.1469556304278532,708.9006142535566,2566.4766228577982,3714.277059176797,661.9299682665079,,1.7175055243282648e-16,3.8772630729788577,5.611284028888908,,
CAMELS-US,03238500,patchtst,-0.0269516719726636,514.179001521037,1958.140843174276,3811.234540269505,507.38699726475147,,2.2406336452152896e-16,3.8592649274229034,7.511494304771917,,
CAMELS-US,03241500,patchtst,-0.1369565848063465,102.94788236873715,350.961398500379,526.3702047559093,96.54848802432755,,2.943775714358419e-16,3.635079178163271,5.451874136271078,,
CAMELS-US,03280700,patchtst,-0.0723474825251082,87.09603953473334,210.9491210116205,254.5713166921664,84.10670878877613,,3.379244038877054e-16,2.5081128966940534,3.0267658829867137,,
CAMELS-US,03281100,patchtst,-0.0981178864737923,248.38648228339585,610.9006497742477,803.6230830324685,237.03008604181844,,2.3981520578269255e-16,2.5773126946697746,3.390384302905277,,
CAMELS-US,03281500,patchtst,0.0093840702846688,1308.392484345932,4258.1039253238505,5568.724531528033,1314.5750553110324,,1.7296363149796323e-16,3.239148581224501,4.236140423500168,,
CAMELS-US,03285000,patchtst,-0.0446691239778733,707.6657711235795,2576.942528253642,4196.30310070748,692.3709063035687,,1.6419932825971494e-16,3.721910474273722,6.060773297235598,,
CAMELS-US,03291780,patchtst,-0.0895120206463062,79.91993019053184,317.4140914848136,606.1843186669661,76.56655071127037,,1.8560134397056243e-16,4.1455973729542865,7.917090596817725,,
CAMELS-US,03300400,patchtst,-0.0171581541365333,1238.634120492166,4654.272005931486,7812.836846051007,1228.1426028143592,,1.8513621701762665e-16,3.789683702255711,6.3615062519185015,,
CAMELS-US,03338780,patchtst,-0.0031003178250632,521.8406435325344,2124.9033202330306,3921.4327885449934,521.0335837303694,,2.181948367083532e-16,4.078246367575129,7.526257252880464,,
CAMELS-US,03340800,patchtst,-0.1544982527709677,222.92043129007607,745.33721111441,1319.9039521934224,207.46901002250428,,2.739851067619312e-16,3.5925231003587617,6.3619330523158695,,
CAMELS-US,03346000,patchtst,-0.0180699248099878,919.2671724091318,3704.6239916524537,6220.9421513778425,911.0725198929862,,2.4956704376281615e-16,4.066222952359046,6.828152551575751,,
CAMELS-US,03357350,patchtst,-0.3863269144394055,4.7599147025594695,14.428056684503932,21.052324525425565,4.042651859380289,,2.1970193095882288e-16,3.5689584921902364,5.20755317492334,,
CAMELS-US,03364500,patchtst,-0.4452110700289451,147.77043428040346,374.4675760658445,521.6183349363849,122.9198183836753,,1.156107688903754e-16,3.0464377591008276,4.243565779671375,,
CAMELS-US,03366500,patchtst,-0.0894630669288267,639.088350098483,2349.7121219449105,3192.396639538927,612.2864447697051,,3.713518033683605e-16,3.8376027135937836,5.213894030823531,,
CAMELS-US,03368000,patchtst,-0.1043437831248075,31.670972371755347,118.73673661950129,215.5226756929964,30.13764078004,,1.1788293930271556e-16,3.9398152458615803,7.151278936065092,,
CAMELS-US,03384450,patchtst,-0.0117591170613162,405.49861225194593,1742.431824282529,3875.4936660479457,403.13528212839236,,2.8200666813729423e-16,4.322201259793459,9.613382499261528,,
CAMELS-US,03439000,patchtst,-0.0207881346770824,180.6078652999836,591.446530117784,1054.1418503773405,178.7593854092725,,3.1798844424679625e-16,3.3086180552906783,5.896987439086712,,
CAMELS-US,03450000,patchtst,-0.021110971635734,12.039806761404805,38.03362132292668,64.04723237214739,11.914698176190406,,2.981790748086279e-16,3.1921598651093577,5.3754808913359975,,
CAMELS-US,03455500,patchtst,-0.0080833112084883,95.35643958663366,327.1298756465628,560.009424805128,94.97336253832827,,2.992597994930831e-16,3.4444381761732763,5.896489392792908,,
CAMELS-US,03456500,patchtst,-0.0096223319424335,122.4432358722669,424.40260336291857,703.2009699596122,121.85835868585941,,2.3323561663646544e-16,3.4827533206564247,5.7706420597080665,,
CAMELS-US,03460000,patchtst,-0.0080571610008766,89.51012805617206,276.2032059803282,443.9527859290161,89.15169382296794,,3.1880167624007373e-16,3.0981262849452516,4.979745946393242,,
CAMELS-US,03463300,patchtst,0.0390139671946137,117.72099376176612,407.59235497922407,597.0645133167769,120.08683032244,,2.366763229080999e-16,3.394147000839437,4.971939984706271,,
CAMELS-US,03471500,patchtst,0.0027717981763752,100.2803071944997,313.9386047191132,406.20586096583264,100.41957516479971,,1.4151478625437727e-16,3.1262689988869696,4.045086431596664,,
CAMELS-US,03473000,patchtst,-0.003003826414075,433.450118930362,1287.8656509767895,1878.416901699391,432.80057743881497,,2.6267718586324657e-16,2.975656036777943,4.3401441671249685,,
CAMELS-US,03479000,patchtst,-0.0881583795525329,171.65982040031096,551.2460474942466,989.068209751592,164.5593633271168,,3.4542804317863513e-16,3.3498309445841774,6.010403721515912,,
CAMELS-US,03488000,patchtst,0.0076574522370378,341.9924693913777,1145.9726647500593,1804.9916603112636,343.3094331766945,,1.6557488192161572e-16,3.338016826820631,5.257623257273768,,
CAMELS-US,03498500,patchtst,-0.0038767521419242,547.9220243449265,1822.1146446459009,2975.080577200368,546.8630235241355,,2.0788905599977636e-16,3.3319397477337076,5.440266482140504,,
CAMELS-US,03500000,patchtst,-0.0091636493883111,303.46442971374404,1080.002218154152,1928.017044735391,302.0834924997,,0.0,3.5751778729028842,6.382397888680745,,
CAMELS-US,03500240,patchtst,0.0033828093403261,93.34450096899808,314.9945190726723,545.1204020896715,93.5027859933144,,0.0,3.3688249577418463,5.829991013622294,,
CAMELS-US,03504000,patchtst,0.006430832125278,163.17710711384643,542.8388719506792,908.5172095352704,163.70433365126598,,3.472322179442097e-16,3.3159712992514367,5.5497444036555255,,
CAMELS-US,03574500,patchtst,-0.0194728964197288,779.1744985311418,2586.820149973831,3727.933942176152,771.6971353134423,,2.946410774880991e-16,3.352118378569768,4.830825166484474,,
CAMELS-US,03592718,patchtst,-0.0076786923746021,106.70051498482638,465.25254064867744,870.1290372341886,106.29319901467895,,4.0108458999073415e-16,4.3770678177107705,8.18612145744174,,
CAMELS-US,03604000,patchtst,-0.0734669522094215,636.2204204703438,2114.606872881957,3159.2210608921746,614.0634735835929,,0.0,3.443629142344833,5.14477932135481,,
CAMELS-US,04015330,patchtst,-0.0290992194622774,177.60837998351542,691.5086846268222,1022.4777752727092,175.07931088953106,,1.6233619658428468e-16,3.9496881791083815,5.840083388938268,,
