dataset,basin_id,n,ac1,nse_model,nse_pers,err_wet,err_dry,gain_lin,gain_gbt,gain_gbt_pers,gain_lin_shuf,gain_gbt_shuf,rho_absres_P,model,wet_dry
CAMELS-AUS,G8150180,438,0.8619308523583293,0.2589726,0.21638638,1.0856999158859253,0.031356081366539,-1.216159402817396,-1.244491955967446,-1.1920937455703107,-1.3794396692916417,-0.5922897473898201,0.5171432926165376,chronos,34.62485963072247
CAMELS-AUS,G8170002,438,0.7625123110129846,0.4307167,-0.15354586,1.5208488702774048,0.057350415736436844,-0.2885526472195483,-0.16718532605333358,-0.03354781380842331,-0.13029325043762663,-0.14900523266317944,0.6434980183989836,chronos,26.51853261651516
CAMELS-AUS,G8190001,398,0.7114951335508971,0.46416098,0.56831694,1.4583762884140015,0.03610899671912193,0.01314676910633783,0.007399280350910642,-0.08662719207800129,-0.04479065895195289,-0.11186335501665656,0.47185025244032963,chronos,40.38816973393508
CAMELS-AUS,G8200045,408,0.6942793415589863,0.43765515,0.37866253,1.540370225906372,0.045353714376688004,-0.2836231754879508,-0.269578785386263,-0.028144809022090156,-0.03653001395256972,-0.2907188577283448,0.6444554667459819,chronos,33.96348561691628
CAMELS-AUS,G8210010,381,0.7979150690997553,0.67861325,0.7280432,1.0929549932479858,0.032437097281217575,-0.32372513972759465,-0.06047796291115004,-0.05100560333405202,-0.019036273652204505,-0.1945790508737304,0.6098954184780341,chronos,33.694599235328376
CAMELS-AUS,G9030001,438,0.9223105627617352,0.3746131,0.8891869,1.6055328845977783,0.15860116481781006,-0.004812380477898559,0.000499414058761416,0.008458630091644381,-0.026820919006473876,-0.000223253792052569,0.3196567704505109,chronos,10.123083814939836
CAMELS-AUS,G9030124,426,0.6205292063547034,0.36638314,0.040931046,2.9069371223449707,0.2328917533159256,-20.968723435667428,-26.160413215070715,-77.88404052928078,-3.513292409631382,-10.241158117780307,0.41255287566284093,chronos,12.481923816347466
CAMELS-AUS,G9030250,438,0.9798994634000525,0.8188477,0.9142427,0.23338329792022705,0.05941976234316826,-0.036865725931267024,-0.025167525440152883,0.08788967920592028,-0.0025496695868894026,-0.00454498530885683,0.4437653830906083,chronos,3.9277050044792063
CAMELS-AUS,G9070142,317,0.8550952823650854,0.1676178,-0.11725032,4.6550493240356445,0.20362484455108643,-0.8547256312593432,-0.06975617907258691,-0.06458887002455982,-0.005330929541892182,-0.00498683452521953,0.2953226855063911,chronos,22.860910387915666
CAMELS-US,01013500,408,0.9932626278526466,0.98274064,0.985062,0.08163680136203766,0.06745290756225586,0.02596115531134202,-0.06897923983030885,0.03419694213903124,-0.010020909341613704,-0.14374186396166677,0.07648276652866431,timesfm,1.2102784640779307
CAMELS-US,01022500,408,0.895287152528639,0.807827,0.7969798,0.35169991850852966,0.11369088292121887,0.33881526583243615,0.2600858908653132,0.36094576648795995,-0.05234793041678687,-0.07819162057057572,0.26626216853168294,timesfm,3.09347512722051
CAMELS-US,01030500,408,0.9772337055073875,0.947873,0.9539901,0.1647382378578186,0.11638229340314865,0.192532298238276,0.1042216189996078,0.34185226557648807,-0.04457039483300984,-0.13916750018514445,0.05565726213781777,timesfm,1.4154922801457848
CAMELS-US,01031500,408,0.8028753786991824,0.53005815,0.5261585,0.5645129680633545,0.14689373970031738,0.2913904594048844,0.22938677800304597,0.2110185072796914,0.017707675652206656,0.08187128128504528,0.26213584749759844,timesfm,3.8430022219805653
CAMELS-US,01047000,438,0.7573569280301272,0.52334404,0.59307015,0.6594089865684509,0.1518489122390747,0.3613526416060072,0.09487833748978292,0.05953325487475125,-0.09906214010328673,-0.12162713608768949,0.2689147410785459,timesfm,4.342533488354931
CAMELS-US,01052500,438,0.8106942734540035,0.5140468,0.5691785,0.5436956286430359,0.21692314743995667,0.21228168229216937,0.1659275444924897,0.11054085525250801,-0.046333401748087644,-0.05034223199560772,0.32442704125449595,timesfm,2.50639747329652
CAMELS-US,01054200,438,0.4649654361364016,0.2488563,-0.38013756,0.745270848274231,0.22546422481536865,0.13441587146329936,0.025580511379521997,-0.04310831559307493,0.014422710773936087,-0.08369806340739161,0.2902996497408359,timesfm,3.305494913370531
CAMELS-US,01055000,438,0.6264298576037627,0.36568558,0.17841822,0.7008786201477051,0.18708354234695435,0.11225012301457371,0.0708505004451715,0.011257698532579075,-0.003770151295399815,-0.09677337914872797,0.3184248372413053,timesfm,3.746340331999359
CAMELS-US,01057000,438,0.7496911997037088,0.34698063,0.3985889,0.661478579044342,0.1305023729801178,0.15747856250603331,0.24283080135887458,0.16749974652350863,0.04371831413524707,0.03637356033169281,0.32141197517488584,timesfm,5.06870920381746
CAMELS-US,01073000,411,0.7747861528143111,0.7459605,0.78911436,0.5085580348968506,0.13230907917022705,0.3710305409905277,0.2701494915534408,0.04795053125649251,0.004642169578381816,-0.16159087664798744,0.2969546790876776,timesfm,3.843712299157844
CAMELS-US,01078000,422,0.8772776283422606,0.69758725,0.7628422,0.49445000290870667,0.15459440648555756,0.11629617652617075,0.2682986506705436,0.40510146788936086,-0.0329525063960463,-0.13182575539225416,0.2385716333131991,timesfm,3.198369295171743
CAMELS-US,01134500,424,0.771225669291011,0.50355256,0.5588071,0.5632557272911072,0.2005901038646698,0.2068986185662295,0.11582596223257302,0.15096477451257262,0.021211432235105576,-0.04465206259306709,0.3675408321000951,timesfm,2.807993597087489
CAMELS-US,01137500,414,0.6781321875884803,0.47307646,0.4241603,0.5616538524627686,0.12322847545146942,0.2792340358340112,0.20667996928942645,0.011584359001871825,0.01787811893056057,0.01092954661810186,0.2917350639912031,timesfm,4.557825213734486
CAMELS-US,01139000,428,0.7827433569122029,0.59627575,0.69781923,0.4886743724346161,0.10224177688360214,0.2202673633482729,0.1859981152523762,0.17867652259716071,0.004778938876224603,-0.14547121052908762,0.3214732312953371,timesfm,4.779595849463285
CAMELS-US,01139800,424,0.7373668465596193,0.5952782,0.2416802,0.39489758014678955,0.15608836710453033,0.061357289191909414,0.05139972227364498,-0.6094167894581801,0.036452840114342466,-0.012526675218337724,0.3290175504250239,timesfm,2.529961633094232
CAMELS-US,01142500,410,0.8005786620110525,0.7001485,0.73014396,0.47622689604759216,0.10497476905584335,0.09329332860922479,0.282563530255891,-0.5414839759170618,-0.014315452592566835,0.02676094855239508,0.37896888726707906,timesfm,4.536584365279757
CAMELS-US,01144000,413,0.7589355376260839,0.55584806,0.83214396,0.5093908905982971,0.1006501317024231,-0.14504936928868806,-0.21633858543573803,0.09948775494485074,0.044899358133005496,-0.12866158957514062,0.35078454794519504,timesfm,5.061005703443445
CAMELS-US,01162500,419,0.8999081352387114,0.75516796,0.7884389,0.41565462946891785,0.12176563590765,0.5139595133931936,0.4568149603877477,0.5111407243611067,0.04172312551401103,0.03955675044387175,0.30341965123706954,timesfm,3.41356267201824
CAMELS-US,01169000,429,0.5103651045586348,0.5536758,-1.3268564,0.6325324177742004,0.1378864347934723,0.117711785751491,0.14472049650474406,-0.42258640004533254,0.038390414329796396,-0.15929774336476155,0.396796706432241,timesfm,4.5873433359968585
CAMELS-US,01170100,429,0.5588643645679212,0.51116985,-0.67242527,0.6278330087661743,0.12822015583515167,0.00031946320694187236,0.1529072261640947,-0.025190891734159004,-0.0036857993216088403,-0.053387805654950604,0.37859838996088646,timesfm,4.89652351985407
CAMELS-US,01181000,408,0.3840577149394711,0.49766338,-4.5425935,0.6567319631576538,0.11133391410112381,-0.29730825150411677,-0.3465149161237524,-6.03233549347622,0.08404661758247944,-0.4553719008595558,0.40034235572235427,timesfm,5.898759317499148
CAMELS-US,01333000,415,0.7720800799874514,0.63499475,0.47782016,0.3935357630252838,0.09366270899772644,0.11460890996929562,0.049133511838008403,-0.1113451672894743,0.004916022083581328,-0.021682163779931596,0.2751949951598499,timesfm,4.201626957371438
CAMELS-US,01411300,354,0.897156079841839,0.78820264,0.82842183,0.21893945336341858,0.0926220715045929,0.5723280184206101,0.2966154288294194,0.010276494234006006,-0.0669598837420875,-0.05000039670849543,0.2087307498231762,timesfm,2.3637935300611574
CAMELS-US,01439500,415,0.8439016171637258,0.72322166,0.7658747,0.38710498809814453,0.08816999942064285,0.24596452954809722,0.051649978315004064,0.2828560328211215,-0.7542100209237064,-0.6899760122247307,0.3555276778531572,timesfm,4.390438818665948
CAMELS-US,01440000,438,0.6627474844119566,0.56344104,0.48814195,0.6446838974952698,0.10995317995548248,-0.8281202965358421,-0.10973624753750055,-0.15552329602672366,-0.3579560781349589,-1.1410881257137788,0.37002069038528745,timesfm,5.86325832282693
CAMELS-US,01440400,436,0.7184091617466998,0.5320749,0.41964084,0.5057030320167542,0.09854438900947571,0.20333112905060524,0.25385494874821557,0.30969244597610146,0.015278334203985833,-0.30168688309138325,0.3520351496496042,timesfm,5.131728321620903
CAMELS-US,01451800,429,0.673373047417652,0.47996622,0.3161463,0.6946060657501221,0.1109621524810791,0.3222732919543574,0.23812297904625557,0.10310728058346719,-0.033153988203936,-0.4721508483549339,0.38146450146302,timesfm,6.259846715469619
CAMELS-US,01466500,388,0.7719271909211106,0.70300555,-0.053871512,0.16864390671253204,0.04261351376771927,0.10575294546509273,0.1363409126324997,-0.5666458041229001,-0.007696723297544672,-0.011408755953094651,0.25250095887980384,timesfm,3.957521729651023
CAMELS-US,01484100,408,0.5036994643649866,0.35769475,-5.8905015,0.39744332432746887,0.16707254946231842,-0.12994198409569946,-0.1474666434346874,-3.536140523118445,-0.029765305706554557,-0.06941320686396923,0.18373452976719393,timesfm,2.3788666995657977
CAMELS-US,01485500,438,0.8470091842770118,0.6121967,0.8066566,0.2785026431083679,0.2912130057811737,0.24353036365987302,0.12652621022116006,0.057071476010770006,0.049410050600543376,-0.017776446402661072,0.15896997269351953,timesfm,0.9563537258965805
CAMELS-US,01486000,429,0.7534953968250387,0.554196,0.053977847,0.4701767563819885,0.16391797363758087,0.042671702116914734,0.016452550449719827,-0.40732361397103833,-0.0161587458569048,-0.0017024660298712302,0.11205953918024684,timesfm,2.8683660854760156
CAMELS-US,01487000,429,0.8268220420443713,0.7875324,0.70638406,0.11452393978834152,0.0937788188457489,-2.0073312627808115,-0.3970838547007576,-0.341402571436354,-0.2931365974872746,-0.26631000575000474,0.15791003558843808,timesfm,1.2212132888633949
CAMELS-US,01491000,408,0.6619587239378194,0.5878054,0.66195524,0.663713276386261,0.17981769144535065,0.4464091868010114,0.22109710635881585,-0.3580115793242309,-0.02167378178643764,-0.04585375009408188,0.20161633912284538,timesfm,3.6910343529127867
CAMELS-US,01510000,377,0.7192607080653926,0.5207069,0.18451065,0.4923205077648163,0.13501746952533722,0.36255941460778085,0.19852245902132815,0.3034131835833447,0.03337607280477861,-0.09234838641626575,0.2979485029529905,timesfm,3.64634672458017
CAMELS-US,01516500,429,0.5388251602552231,0.052286386,-0.29835463,0.9696246385574341,0.16386102139949799,-2.98904516930939,-1.8625808533369703,-0.4362181923458983,-0.928420844516912,-2.915780492466305,0.28038954095178975,timesfm,5.91735990826922
CAMELS-US,01518862,412,0.5936786988115228,0.53130645,-0.17354226,0.6298391819000244,0.13720744848251343,-0.2631924888804973,0.0948570785488565,-0.00636287538435143,-0.3215492716211159,-0.2685976393296181,0.28827124339601745,timesfm,4.590415380986369
CAMELS-US,01532000,413,0.5597415765781687,0.11231297,0.015853405,0.9673253297805786,0.14698044955730438,-3.423461196605916,-0.645205498648437,-0.23253392775878368,-0.20166590538584606,-0.6662033410851493,0.2835629390162563,timesfm,6.581319710846579
CAMELS-US,01539000,438,0.6161561900035539,0.31010073,0.36665332,0.6944234371185303,0.0974048525094986,-14.327780633250468,-1.2859143321291686,-0.43200200935898514,-1.020630173673219,-6.190940888104877,0.3201566506037677,timesfm,7.129248894974841
CAMELS-US,01542810,431,0.586843889018732,0.5209875,0.3869685,0.6566834449768066,0.14359912276268005,0.1777787412910773,0.0072920926052276736,-0.016890862284672403,-0.03163637725304436,-0.032068330232952746,0.29668196834003635,timesfm,4.573032427656807
CAMELS-US,01543000,438,0.6660131643913482,0.5972755,0.6043265,0.5108742713928223,0.1043986827135086,0.2637296885520056,0.08454450171897887,0.13436351039865668,0.018620393229972,-0.07968086955574027,0.29033805154377473,timesfm,4.893493462889432
CAMELS-US,01543500,438,0.7590976759315567,0.5693779,0.5655887,0.500529944896698,0.09269759058952332,0.17633915268824263,0.08822717834093652,0.111551796489194,0.023886357224377375,0.0006817785130640575,0.3469447299859297,timesfm,5.399600374869592
CAMELS-US,01544500,438,0.8225657676200022,0.7724929,0.7208037,0.38180941343307495,0.11396558582782745,0.20315339021511036,-0.00040127545278112464,-0.03026226494764961,-0.008243599398791712,-0.2620242051895072,0.25268337833000154,timesfm,3.3502167400770464
CAMELS-US,01545600,438,0.8448473394186726,0.7696873,0.7619089,0.38315603137016296,0.08838002383708954,0.0020994693397065056,0.1297593763048337,0.039852973842516626,-0.09682459486019157,-0.2363909239647517,0.2990778147014592,timesfm,4.335323919763051
CAMELS-US,01547700,438,0.6904717164813441,0.5878759,0.39412367,0.5319949984550476,0.09945446252822876,-1.101262759255048,0.04307602818825651,-1.2302551946810625,0.0259854384769167,-0.6481606820118961,0.30572935223198294,timesfm,5.349131501304411
CAMELS-US,01548500,423,0.8241647408540214,0.78851914,0.72241545,0.3628894090652466,0.10593317449092865,0.2938157778856365,0.18067385946768877,0.20377894616946812,-0.003958865830729463,-0.08318878931872709,0.26847624854304114,timesfm,3.425644618025884
CAMELS-US,01549500,423,0.6621246986615361,0.3199172,0.15761054,0.7214433550834656,0.11522495746612549,-1.6746700726508799,-0.8112649981513382,-0.9023475788920758,-0.051166320213974936,-0.48006147223919204,0.2700346906828199,timesfm,6.261172674292891
CAMELS-US,01550000,430,0.6346253583874133,0.32053715,0.15317512,0.6991479992866516,0.10710838437080383,-0.4222530231501558,-0.08556798262938736,-0.35988907797295155,-0.054550795527926965,-0.596528985367867,0.29207357595811373,timesfm,6.527481516911285
CAMELS-US,01552000,437,0.6029991626818777,0.26424998,0.24529189,0.7422105073928833,0.10800408571958542,-10.342513737123387,-3.9006897124609488,-1.0038507815777313,-5.950193134824813,-5.980803013299215,0.30293329863212226,timesfm,6.872059537820717
CAMELS-US,01552500,438,0.5391793725808894,0.18480593,0.18045604,0.8573322892189026,0.11625318229198456,-7.627192337370577,0.1468118113999174,0.07754711007396808,-0.7573972083509928,-2.3628193069620393,0.36114686580641536,timesfm,7.374699533519902
CAMELS-US,01557500,438,0.7039430894622557,0.5596156,0.28839952,0.5429670810699463,0.08620216697454453,0.32400602451047866,0.29688059835631087,0.06656138819763524,-0.004764300415376788,-0.04733377258435523,0.3548463296929032,timesfm,6.298763710084971
CAMELS-US,01567500,438,0.45567092030388867,0.27527577,0.45862854,0.784597635269165,0.1233069896697998,-13.932575610815112,-3.164774707694897,-1.3980237120060548,-1.1053504469648718,-1.7346958677994548,0.25465999229537006,timesfm,6.362961559358607
CAMELS-US,01568000,428,0.5612159853494696,0.25230986,0.03271562,0.7485273480415344,0.1294640600681305,-2.0095759286156367,-0.35523338229343615,-0.4237286672827558,-0.013151547410507058,-0.692476772319295,0.30871520126155527,timesfm,5.7817385585437515
CAMELS-US,01580000,433,0.5311645696237495,0.11447996,-0.37275016,0.6191240549087524,0.09623889625072479,0.7142070198477488,0.15776017715852897,-0.6469968850312582,-0.05135429457417606,-0.019660989777248172,0.3460996109669495,timesfm,6.433199870619773
CAMELS-US,01583500,408,0.45307026622460067,0.02385068,-0.26159465,0.7958940863609314,0.07144422084093094,0.004092625588146825,0.172899632281313,0.14651439137882372,-0.30134969436524894,-0.17488182103621575,0.3661233769137651,timesfm,11.140076509938753
CAMELS-US,01586610,408,0.511377111307421,0.12617779,-0.5172379,0.7319966554641724,0.07013372331857681,0.3801430967211119,0.062433038228839166,-0.012037023692939686,0.008149785427983502,-0.01052274681999088,0.33448703842477334,timesfm,10.437156632040427
CAMELS-US,01591400,408,0.38088386473151525,0.02253896,-0.66898775,0.9862873554229736,0.08027856796979904,0.4542635573695383,0.10899747799708437,0.036538496137780374,-0.006385405134280431,-0.031044731765540234,0.3200844837117896,timesfm,12.285811523120554
CAMELS-US,01594950,408,0.7680998703614081,0.5926858,0.45282942,0.42507636547088623,0.12575840950012207,0.1955886173610032,0.14861972983311644,0.058009498225585654,0.020390492912021996,-0.07094889661309156,0.28245588001999383,timesfm,3.380102906521521
CAMELS-US,01596500,408,0.758467220493194,0.47406244,0.3979311,0.5906456708908081,0.14766988158226013,0.36562798082582537,0.09070169307898224,0.08449450744259124,0.005739781054464488,-0.027592606130451003,0.2762480799301148,timesfm,3.9997707356580117
CAMELS-US,01613050,438,0.6939396823210954,0.51842505,0.19723994,0.570608913898468,0.15644679963588715,-0.05017608431407927,-0.1074117726183248,-0.8073934033488115,-0.06118950069614404,-0.36976935633775,0.21766301420363013,timesfm,3.6473032061154207
CAMELS-US,01620500,419,0.6323681512116767,0.7182157,0.52566147,0.5428822636604309,0.12648656964302063,0.1301673382069496,0.11041132487675098,-0.04219121181556873,-0.008707596251812832,-0.03561969669538989,0.1794599873361084,timesfm,4.292015074743443
CAMELS-US,01632000,307,0.599126939535646,0.392191,0.07982272,0.9053998589515686,0.14034762978553772,0.10432562656757083,0.06432263969118612,0.07966292410911902,0.01339325397325597,-0.00128396576151113,0.1952090177546666,timesfm,6.451123259688042
CAMELS-US,01634500,412,0.4763510714857301,0.27002996,-2.6413271,0.7078891396522522,0.1376151740550995,0.23450221121044157,-0.0737395208373477,-1.1640957455794072,-0.03999486916966699,-0.11519757271740683,0.28313469657612966,timesfm,5.143975906093188
CAMELS-US,01638480,413,0.493584862850554,0.4480542,-2.0376284,0.7758132815361023,0.1311335265636444,0.18281273188211777,0.05159268633228464,-1.1130066352130816,-0.0048302674054467865,-0.020061140721955084,0.3038410609297107,timesfm,5.916208477467955
CAMELS-US,01639500,438,0.48722069390144246,0.15721798,-1.0541759,0.8655667901039124,0.10921543836593628,0.596920495352103,0.14661342465753335,-0.6679942438213389,-0.009262825131018726,-0.09703045818689904,0.3458944042282231,timesfm,7.925315349682999
CAMELS-US,01644000,413,0.5222536157115976,0.48678035,-1.9690852,0.640674889087677,0.10277725011110306,0.33771025145359823,0.12406937776974336,-1.1948722247104007,-0.0031947962632798976,-0.0221853851351137,0.3028946588052228,timesfm,6.233625519218525
CAMELS-US,01658500,433,0.3860808548607496,0.064293206,-0.2498877,1.4588513374328613,0.19140520691871643,0.1644509309674651,0.05452289687989287,-0.007678804620920632,0.018444383955623422,0.0052005937448171835,0.3835205908983927,timesfm,7.621795461668857
CAMELS-US,01664000,433,0.660596757708377,0.4116854,0.095600545,0.6485592722892761,0.09806650131940842,0.4033775168817725,0.28634448121468115,0.030802319278085855,0.020026916774865455,-0.00230920971844939,0.31795556728104707,timesfm,6.613463961326407
CAMELS-US,01666500,433,0.4668154196473057,0.17273289,0.06677002,0.7326021790504456,0.09408774971961975,0.37608076604269924,0.11002959439817817,-0.041400265167465866,0.014614563498496436,0.023959591702206184,0.2776713546424631,timesfm,7.786371565199405
CAMELS-US,01667500,431,0.5456524922012663,0.15498096,0.048172176,0.8026570081710815,0.08978898078203201,0.45464866902373047,0.18410688367872852,0.09835715827647373,0.010085032850086662,0.0003743446134618633,0.32472597472407905,timesfm,8.939370969357345
CAMELS-US,01669000,410,0.6610520146603962,0.8103479,-1.1844716,0.44739049673080444,0.16639207303524017,0.42780891048036873,0.15859631598914925,-2.98921801657635,0.022510240235359857,-0.05177874686373163,0.20327794652176034,timesfm,2.68877289987277
CAMELS-US,01669520,412,0.86309074434392,0.6050133,0.80679834,0.36190906167030334,0.13829663395881653,-6.883393162463995,-6.941429047697528,-3.5506990839058723,-1.3575435813161891,-4.207022422219566,0.20303014949822182,timesfm,2.6169043404055414
CAMELS-US,02011400,419,0.6997416125820106,0.65607667,0.39312482,0.4287574291229248,0.0900648981332779,0.09221971748504743,0.09418066521714907,-0.3027887017689084,0.0020496717086625482,0.0039285580814757415,0.23311330269124197,timesfm,4.760538656119393
CAMELS-US,02011460,419,0.5741588055692948,0.66416043,0.17931992,0.5460344552993774,0.13724488019943237,0.10366270156618484,0.06386539964430171,-1.188326584519885,-0.00694099528849379,-0.039259885620159585,0.2669179954346378,timesfm,3.9785415274211138
CAMELS-US,02013000,438,0.5488840580631155,0.73370576,-0.59467244,0.5276772379875183,0.1590781807899475,0.15798650781759538,-0.08775070349320346,-0.017834538775450604,-0.006827608263739959,-0.06086556390959519,0.22870711729009585,timesfm,3.3170937420027586
CAMELS-US,02014000,438,0.6961784150517301,0.8030563,0.38613188,0.3340708315372467,0.11520487815141678,0.16450266667942304,0.11345607161827465,-0.3078037295147824,-0.001782197256468443,-0.019778772774271536,0.25088956631518783,timesfm,2.8997976205327753
CAMELS-US,02015700,428,0.5518139686433152,0.5129281,0.10025489,0.528605043888092,0.10653747618198395,0.0439414363028664,-0.040650622816593485,-0.28308870902813243,-0.011808847611965989,-0.015595925833413293,0.24143003670209184,timesfm,4.961681680774431
CAMELS-US,02016000,408,0.6386975094683673,0.56155646,-0.081401825,0.5693832039833069,0.13101842999458313,0.32992735725202926,0.3221048232115832,0.17623580113570791,0.00021014800600915873,-0.009474876423912981,0.2636814429082919,timesfm,4.345825270588631
CAMELS-US,02017500,410,0.7472424475426143,0.7197163,0.59161454,0.38089096546173096,0.10403993725776672,0.19854059025794224,0.10557434663171628,0.02834899883885178,0.016467297922183488,-0.02334609484184047,0.28166535249541913,timesfm,3.6610072583766087
CAMELS-US,02018000,408,0.7183972370507566,0.44495767,0.39404225,0.4867143929004669,0.11626964062452316,0.052574647467376945,0.09298331748271971,-0.019594287981264502,0.009764943740429688,0.002810318092031694,0.15005809061906303,timesfm,4.186083231066691
CAMELS-US,02027000,429,0.6137632478273575,0.52375215,0.31223476,0.5841877460479736,0.0851643979549408,0.3306487386870539,0.2646895553785025,0.19173545369540568,0.004678596495382048,-0.09203194192220088,0.37825665626880617,timesfm,6.859530039266627
CAMELS-US,02027500,429,0.7549916036726435,0.75800073,0.6200576,0.42206889390945435,0.08957106620073318,0.26698634547214883,0.20364706938392918,-0.08748148608529482,0.009193018880802595,-0.02386728914346503,0.27442933893578664,timesfm,4.7121119778074
CAMELS-US,02028500,429,0.5846449614364319,0.36917382,0.21832764,0.660865843296051,0.07805047184228897,0.36000861201288703,0.27856434052584234,0.10795775618165626,-0.011975107133098906,-0.04686097989401361,0.38836026871440094,timesfm,8.467160129812099
CAMELS-US,02038850,410,0.3023175061265821,0.12760764,-0.27014852,1.0442144870758057,0.08918830752372742,0.06862410255722595,0.07130659801937578,0.03348667299732311,0.0039089469382401765,-0.009041808946479657,0.3566172143344776,timesfm,11.707975137862165
CAMELS-US,02046000,438,0.7673231330090426,0.6762109,0.54830223,0.8227256536483765,0.1658763438463211,0.28436791999837263,0.18870278266779406,0.17092370044204985,0.0022199855644117195,-0.1560380524417433,0.2575322157108043,timesfm,4.959873328354791
CAMELS-US,02051000,429,0.34234826695011594,0.106951654,0.06010467,1.7800486087799072,0.16716209053993225,0.05086880990858955,0.0848321787612436,-0.022800772425520144,-0.0034512852982493403,-0.014560660268499781,0.38810186570379973,timesfm,10.64863811543852
CAMELS-US,02051500,422,0.7307870300757136,0.44209367,0.632499,0.8322057127952576,0.2607470750808716,0.23029602063401777,0.011161866217355598,0.08193881355476984,0.0211415033671003,-0.035157868477390775,0.21727492322442893,timesfm,3.1916205101711923
CAMELS-US,02053200,438,0.9380647358964912,0.8753721,0.8859265,0.30245816707611084,0.199716255068779,0.29830292974231276,0.0931474202417405,0.303736120031323,-0.10555718987548479,-0.16158406143715176,0.1877199733512482,timesfm,1.5144394079087313
CAMELS-US,02053800,431,0.6591604163481536,0.47594672,0.29300147,0.5327857732772827,0.09313931316137314,0.17889133585069417,-0.04997587125143044,-0.718874315294912,0.001494443468950224,-0.007328827281309902,0.35995810850906573,timesfm,5.720310309290968
CAMELS-US,02055100,408,0.4062368610862789,0.14890784,0.17537719,0.6791629791259766,0.11805994063615799,0.022247455725267096,0.014555379576331684,-0.029552708394744664,8.912429596075189e-05,8.473712509649012e-05,0.28002328109398034,timesfm,5.752696261461363
CAMELS-US,02056900,430,0.5331885700642343,0.48958403,-0.056628823,0.47327497601509094,0.0800543874502182,0.4546257218398021,0.18643873658182675,-0.35124482464704476,0.004976196639326136,-0.009894038342018963,0.36125109076963746,timesfm,5.9119180233487745
CAMELS-US,02059500,430,0.3700105724720497,0.634078,-0.79478896,0.5324591398239136,0.09212850034236908,0.3218682162566905,0.2153560380181394,-0.16409152764704515,-0.009006372514309247,-0.047164725972636434,0.4118736243426266,timesfm,5.779526833120937
CAMELS-US,02064000,433,0.4899690877602529,0.4191938,-0.59118664,0.8206812143325806,0.0972583070397377,0.42152109887379996,0.41604420728887326,0.08593998717884355,0.03229365498008874,0.013827179422470137,0.3883991525744952,timesfm,8.438160598428547
CAMELS-US,02065500,431,0.5175239173206079,0.42877173,0.023056984,0.7406520843505859,0.12765491008758545,0.2183169801612117,0.25712042779594546,0.1327224470075672,-0.002455554223040002,-0.018068728539992307,0.38061172377865626,timesfm,5.801986651687869
CAMELS-US,02069700,431,0.5780921241055383,0.640831,0.3496793,0.41449737548828125,0.07562198489904404,0.46362718309512874,0.36285322601810477,0.1989829941023037,0.026726706319112892,-0.01177592099000524,0.422688008566027,timesfm,5.481175560806009
CAMELS-US,02070000,431,0.4013711634941907,0.66625965,0.071360946,0.4172665476799011,0.07121618837118149,0.5140869006466111,0.41868440882681424,0.2554225440295691,0.039104303893357395,-0.021195739739381603,0.4007894738389128,timesfm,5.859153055272938
CAMELS-US,02074500,410,0.45397650657505184,0.47644132,0.43758404,0.6476032137870789,0.07732425630092621,0.1034560825413614,0.1538950887572328,0.1339444039149753,-0.11879171731004567,-0.012484398604319047,0.3966923412777154,timesfm,8.375162526837283
CAMELS-US,02077200,408,0.4842707483014616,0.39116704,0.0065769553,1.0156946182250977,0.17688526213169098,0.18639486766781588,0.13342285498455186,0.24303750849350458,-0.031271500990002865,-0.07424401874894015,0.31340984129415933,timesfm,5.742109919078016
CAMELS-US,02081500,417,0.43085771122277905,0.17866302,-0.7516626,1.3518054485321045,0.23366734385490417,0.197263567212822,0.22922445740296193,0.17149140219852,0.015210122459211717,-0.008367686169036048,0.19836542646785435,timesfm,5.785170602921342
CAMELS-US,02082950,408,0.719710425607081,0.5293539,-0.02732265,0.9260283708572388,0.1967840939760208,0.21601915372066138,0.16252044553354283,0.14716867099306374,-0.021187508215101625,-0.0003144564072121714,0.21722163485973944,timesfm,4.705809052687359
CAMELS-US,02092500,408,0.936052441739787,0.91927445,0.8966173,0.23422245681285858,0.15879176557064056,0.11155306667535159,-0.021796379071538752,0.15152498636158584,-0.025710344020189346,-0.12374410876634023,0.1374606270050276,timesfm,1.4750289851060425
CAMELS-US,02096846,408,0.4650129007833351,0.12003833,-0.0072473288,1.5945227146148682,0.18469202518463135,0.13989655456738848,0.13065406950595337,0.10139957909889075,0.008220628771845151,0.011194946619885737,0.28486063475090256,timesfm,8.633413992947824
CAMELS-US,02102908,408,0.5837189348715062,0.18612874,-0.11549306,0.6323955655097961,0.08889356255531311,0.7103482288084548,0.3096599767543571,0.18147757343078386,0.03469718095566998,0.024119385017905004,0.4625464283575618,timesfm,7.114076062777825
CAMELS-US,02108000,408,0.9551978540884103,0.9236493,0.9214101,0.2877366542816162,0.12653405964374542,0.21722437489246593,0.27702895121550264,0.3457812532367912,0.042632071777761515,0.006017838374958062,0.2670346519176129,timesfm,2.27398579553785
CAMELS-US,02111180,408,0.5867703456243477,0.6199019,0.4882574,0.5081987977027893,0.06716888397932053,0.1852294611368499,0.1865616413159089,0.17612007722251155,0.0076369993785356804,0.008525527510859554,0.4431233237706572,timesfm,7.565985432469741
